task,shift_type,holdout,repeat,policy_geometry,epsilon_geometry,policy_constructed_geometry,calibration_coverage_geometry,calibration_ucb95_geometry,ood_coverage_geometry,ood_retained_mae_geometry,risk_violation_geometry,risk_breach_geometry,coverage_failure_geometry,operational_failure_geometry,baseline_policy,seed,policy_composition,epsilon_composition,primary_tolerance,policy_constructed_composition,calibration_coverage_composition,calibration_ucb95_composition,ood_coverage_composition,ood_retained_mae_composition,risk_violation_composition,risk_breach_composition,coverage_failure_composition,operational_failure_composition,ood_spearman,ood_aurc,ood_excess_aurc,shift_median_distance,shift_p90_distance,fraction_beyond_train_p99,element_novelty_fraction,delta_policy_constructed,delta_ood_coverage,delta_ood_retained_mae,delta_risk_violation,delta_operational_failure
log_kvrh,element,Al,2,geometry_descriptor_distance,0.15,True,1.0,0.1082993369722421,1.0,0.0780476983401383,-0.0719523016598616,False,False,False,descriptor_distance,20260726,descriptor_distance,0.15,True,True,1.0,0.1236727049363341,1.0,0.1019338993336744,-0.0480661006663255,False,False,False,0.0180738692277831,0.1109793275005145,0.0722948476277531,2.954890893709634,4.183360488698988,0.0013071895424836,1.0,0.0,0.0,-0.023886200993536097,-0.023886200993536104,0.0
log_kvrh,element,Al,2,geometry_rf_distance_hybrid,0.15,True,1.0,0.1084557627637688,1.0,0.0780476983401383,-0.0719523016598616,False,False,False,rf_distance_hybrid,20260726,rf_distance_hybrid,0.15,True,True,1.0,0.123548984989487,1.0,0.1019338993336744,-0.0480661006663255,False,False,False,0.1602162519372516,0.0879740470205459,0.0492895671477845,2.954890893709634,4.183360488698988,0.0013071895424836,1.0,0.0,0.0,-0.023886200993536097,-0.023886200993536104,0.0
log_kvrh,element,Al,2,geometry_rf_ensemble_std,0.15,True,1.0,0.1081950519845669,1.0,0.0780476983401383,-0.0719523016598616,False,False,False,rf_ensemble_std,20260726,rf_ensemble_std,0.15,True,True,1.0,0.1242171508947383,1.0,0.1019338993336744,-0.0480661006663255,False,False,False,0.1802379723657423,0.0849329524248804,0.046248472552119,2.954890893709634,4.183360488698988,0.0013071895424836,1.0,0.0,0.0,-0.023886200993536097,-0.023886200993536104,0.0
log_kvrh,element,Al,3,geometry_descriptor_distance,0.15,True,1.0,0.1078234061986907,1.0,0.0763714465973272,-0.0736285534026727,False,False,False,descriptor_distance,20260727,descriptor_distance,0.15,True,True,1.0,0.1208311180480811,1.0,0.1061521215451012,-0.0438478784548987,False,False,False,0.0256173172353837,0.1146481301352671,0.0742199457319632,2.9794274123744886,4.230375935180753,0.0013071895424836,1.0,0.0,0.0,-0.029780674947774005,-0.029780674947773998,0.0
log_kvrh,element,Al,3,geometry_rf_distance_hybrid,0.15,True,1.0,0.1065813649069488,1.0,0.0763714465973272,-0.0736285534026727,False,False,False,rf_distance_hybrid,20260727,rf_distance_hybrid,0.15,True,True,1.0,0.1212555749681439,1.0,0.1061521215451012,-0.0438478784548987,False,False,False,0.1656139102410778,0.0943755426764256,0.0539473582731216,2.9794274123744886,4.230375935180753,0.0013071895424836,1.0,0.0,0.0,-0.029780674947774005,-0.029780674947773998,0.0
log_kvrh,element,Al,3,geometry_rf_ensemble_std,0.15,True,1.0,0.1077178784286749,0.996078431372549,0.0756010163877652,-0.0743989836122347,False,False,False,rf_ensemble_std,20260727,rf_ensemble_std,0.15,True,True,1.0,0.120745662286564,1.0,0.1061521215451012,-0.0438478784548987,False,False,False,0.1616836356644343,0.0897150843615256,0.0492868999582217,2.9794274123744886,4.230375935180753,0.0013071895424836,1.0,0.0,-0.0039215686274509665,-0.030551105157336,-0.030551105157335993,0.0
log_kvrh,element,Al,4,geometry_descriptor_distance,0.15,True,1.0,0.1033220714688911,1.0,0.0780345390338756,-0.0719654609661243,False,False,False,descriptor_distance,20260728,descriptor_distance,0.15,True,True,1.0,0.1180763030979291,1.0,0.0993033848703867,-0.0506966151296132,False,False,False,-0.0217952618379607,0.1120039906854127,0.0740495600108803,2.9658655273353887,4.247142011897693,0.0013071895424836,1.0,0.0,0.0,-0.021268845836511105,-0.021268845836511098,0.0
log_kvrh,element,Al,4,geometry_rf_distance_hybrid,0.15,True,1.0,0.1031643507035329,1.0,0.0780345390338756,-0.0719654609661243,False,False,False,rf_distance_hybrid,20260728,rf_distance_hybrid,0.15,True,True,1.0,0.1178870709200347,1.0,0.0993033848703867,-0.0506966151296132,False,False,False,0.0979317340157044,0.0915620071825736,0.0536075765080412,2.9658655273353887,4.247142011897693,0.0013071895424836,1.0,0.0,0.0,-0.021268845836511105,-0.021268845836511098,0.0
log_kvrh,element,Al,4,geometry_rf_ensemble_std,0.15,True,1.0,0.1034811579802897,1.0,0.0780345390338756,-0.0719654609661243,False,False,False,rf_ensemble_std,20260728,rf_ensemble_std,0.15,True,True,1.0,0.1185817038529751,1.0,0.0993033848703867,-0.0506966151296132,False,False,False,0.1443516436970092,0.0860198366704348,0.0480654059959024,2.9658655273353887,4.247142011897693,0.0013071895424836,1.0,0.0,0.0,-0.021268845836511105,-0.021268845836511098,0.0
log_kvrh,element,Cu,0,geometry_descriptor_distance,0.15,True,1.0,0.0987274169127986,1.0,0.1166782789462101,-0.0333217210537898,False,False,False,descriptor_distance,20260724,descriptor_distance,0.15,True,True,1.0,0.1147951070724653,1.0,0.126200053334847,-0.0237999466651529,False,False,False,0.133923300868952,0.1223970183908926,0.073746572769838,2.8851604460573848,4.153895593210456,0.0042016806722689,1.0,0.0,0.0,-0.009521774388636883,-0.009521774388636897,0.0
log_kvrh,element,Cu,0,geometry_rf_distance_hybrid,0.15,True,1.0,0.0995606879246211,1.0,0.1166782789462101,-0.0333217210537898,False,False,False,rf_distance_hybrid,20260724,rf_distance_hybrid,0.15,True,True,1.0,0.1156902500721562,1.0,0.126200053334847,-0.0237999466651529,False,False,False,0.3477918113160159,0.0976740536206051,0.0490236079995504,2.8851604460573848,4.153895593210456,0.0042016806722689,1.0,0.0,0.0,-0.009521774388636883,-0.009521774388636897,0.0
log_kvrh,element,Cu,0,geometry_rf_ensemble_std,0.15,True,1.0,0.0998740601945828,1.0,0.1166782789462101,-0.0333217210537898,False,False,False,rf_ensemble_std,20260724,rf_ensemble_std,0.15,True,True,1.0,0.1149296891733195,0.9985994397759104,0.1263398094212379,-0.023660190578762,False,False,False,0.3697150971666884,0.0936885789674815,0.0450381333464268,2.8851604460573848,4.153895593210456,0.0042016806722689,1.0,0.0,0.0014005602240896309,-0.009661530475027796,-0.009661530475027796,0.0
log_kvrh,element,Cu,1,geometry_descriptor_distance,0.15,True,1.0,0.1049231063838519,1.0,0.1151727022655031,-0.0348272977344968,False,False,False,descriptor_distance,20260725,descriptor_distance,0.15,True,True,1.0,0.120847390559473,1.0,0.126693862594107,-0.0233061374058929,False,False,False,0.0999992771839492,0.1212133451740081,0.0726602717268025,2.849117934411443,4.194139312476925,0.0028011204481792,1.0,0.0,0.0,-0.01152116032860391,-0.011521160328603897,0.0
log_kvrh,element,Cu,1,geometry_rf_distance_hybrid,0.15,True,1.0,0.1045739636373072,1.0,0.1151727022655031,-0.0348272977344968,False,False,False,rf_distance_hybrid,20260725,rf_distance_hybrid,0.15,True,True,1.0,0.1210241894477139,1.0,0.126693862594107,-0.0233061374058929,False,False,False,0.2531403947775533,0.1010601127182899,0.0525070392710843,2.849117934411443,4.194139312476925,0.0028011204481792,1.0,0.0,0.0,-0.01152116032860391,-0.011521160328603897,0.0
log_kvrh,element,Cu,1,geometry_rf_ensemble_std,0.15,True,1.0,0.104463019437571,1.0,0.1151727022655031,-0.0348272977344968,False,False,False,rf_ensemble_std,20260725,rf_ensemble_std,0.15,True,True,1.0,0.1214521625484516,1.0,0.126693862594107,-0.0233061374058929,False,False,False,0.2791086846182217,0.1030839845741383,0.0545309111269327,2.849117934411443,4.194139312476925,0.0028011204481792,1.0,0.0,0.0,-0.01152116032860391,-0.011521160328603897,0.0
log_kvrh,element,Cu,2,geometry_descriptor_distance,0.15,True,1.0,0.1001638221674266,1.0,0.1151067074226009,-0.034893292577399,False,False,False,descriptor_distance,20260726,descriptor_distance,0.15,True,True,1.0,0.1180936661442283,1.0,0.1225745819923136,-0.0274254180076863,False,False,False,0.094157501289966,0.1202540473956963,0.073357926302955,2.864165744759819,4.156640157530717,0.0042016806722689,1.0,0.0,0.0,-0.007467874569712693,-0.0074678745697127034,0.0
log_kvrh,element,Cu,2,geometry_rf_distance_hybrid,0.15,True,1.0,0.1002030817133843,1.0,0.1151067074226009,-0.034893292577399,False,False,False,rf_distance_hybrid,20260726,rf_distance_hybrid,0.15,True,True,1.0,0.1171665624975429,1.0,0.1225745819923136,-0.0274254180076863,False,False,False,0.2619409241255119,0.0985075930822953,0.051611471989554,2.864165744759819,4.156640157530717,0.0042016806722689,1.0,0.0,0.0,-0.007467874569712693,-0.0074678745697127034,0.0
log_kvrh,element,Cu,2,geometry_rf_ensemble_std,0.15,True,1.0,0.1005138369011788,1.0,0.1151067074226009,-0.034893292577399,False,False,False,rf_ensemble_std,20260726,rf_ensemble_std,0.15,True,True,1.0,0.1175327346740931,1.0,0.1225745819923136,-0.0274254180076863,False,False,False,0.282642022196545,0.0968275104225438,0.0499313893298025,2.864165744759819,4.156640157530717,0.0042016806722689,1.0,0.0,0.0,-0.007467874569712693,-0.0074678745697127034,0.0
log_kvrh,element,Cu,3,geometry_descriptor_distance,0.15,True,1.0,0.0986220342955199,1.0,0.1149534378346557,-0.0350465621653442,False,False,False,descriptor_distance,20260727,descriptor_distance,0.15,True,True,1.0,0.1172367085331883,1.0,0.1193777917799664,-0.0306222082200335,False,False,False,0.0918650127201967,0.1171704941873993,0.0720553291305346,2.858835663556724,4.132429415842536,0.0014005602240896,1.0,0.0,0.0,-0.004424353945310697,-0.0044243539453107,0.0
log_kvrh,element,Cu,3,geometry_rf_distance_hybrid,0.15,True,1.0,0.0980759142733039,1.0,0.1149534378346557,-0.0350465621653442,False,False,False,rf_distance_hybrid,20260727,rf_distance_hybrid,0.15,True,True,1.0,0.117416058152659,1.0,0.1193777917799664,-0.0306222082200335,False,False,False,0.3870335070843911,0.0849384452608444,0.0398232802039797,2.858835663556724,4.132429415842536,0.0014005602240896,1.0,0.0,0.0,-0.004424353945310697,-0.0044243539453107,0.0
log_kvrh,element,Cu,3,geometry_rf_ensemble_std,0.15,True,1.0,0.0988232549261439,1.0,0.1149534378346557,-0.0350465621653442,False,False,False,rf_ensemble_std,20260727,rf_ensemble_std,0.15,True,True,1.0,0.117831438860117,1.0,0.1193777917799664,-0.0306222082200335,False,False,False,0.4396312115315582,0.0780119512023478,0.0328967861454831,2.858835663556724,4.132429415842536,0.0014005602240896,1.0,0.0,0.0,-0.004424353945310697,-0.0044243539453107,0.0
log_kvrh,element,Cu,4,geometry_descriptor_distance,0.15,True,1.0,0.1041557435360059,1.0,0.1169514436115188,-0.0330485563884811,False,False,False,descriptor_distance,20260728,descriptor_distance,0.15,True,True,1.0,0.1269312952055826,1.0,0.1242256182440459,-0.025774381755954,False,False,False,0.1189313557560172,0.119515908710525,0.0731137407496079,2.862483718157046,4.180032421383019,0.0014005602240896,1.0,0.0,0.0,-0.007274174632527108,-0.0072741746325271014,0.0
log_kvrh,element,Cu,4,geometry_rf_distance_hybrid,0.15,True,1.0,0.104110746043894,1.0,0.1169514436115188,-0.0330485563884811,False,False,False,rf_distance_hybrid,20260728,rf_distance_hybrid,0.15,True,True,1.0,0.127302878050279,1.0,0.1242256182440459,-0.025774381755954,False,False,False,0.2969531958911362,0.0958923320029819,0.0494901640420648,2.862483718157046,4.180032421383019,0.0014005602240896,1.0,0.0,0.0,-0.007274174632527108,-0.0072741746325271014,0.0
log_kvrh,element,Cu,4,geometry_rf_ensemble_std,0.15,True,1.0,0.1041242568904901,1.0,0.1169514436115188,-0.0330485563884811,False,False,False,rf_ensemble_std,20260728,rf_ensemble_std,0.15,True,True,1.0,0.1271599729426148,1.0,0.1242256182440459,-0.025774381755954,False,False,False,0.3211444440463999,0.0949278755207795,0.0485257075598624,2.862483718157046,4.180032421383019,0.0014005602240896,1.0,0.0,0.0,-0.007274174632527108,-0.0072741746325271014,0.0
log_kvrh,element,Li,0,geometry_descriptor_distance,0.15,True,1.0,0.1068333987598571,1.0,0.2285336816329494,0.0785336816329494,True,False,True,descriptor_distance,20260724,descriptor_distance,0.15,True,True,1.0,0.1199464516543929,1.0,0.1577344997239511,0.0077344997239511,True,False,True,0.2729301861859542,0.1313357201113534,0.0676692849400266,2.7193211968221545,4.247911964715583,0.0011198208286674,1.0,0.0,0.0,0.07079918190899831,0.0707991819089983,0.0
log_kvrh,element,Li,0,geometry_rf_distance_hybrid,0.15,True,1.0,0.1069813040500165,1.0,0.2285336816329494,0.0785336816329494,True,False,True,rf_distance_hybrid,20260724,rf_distance_hybrid,0.15,True,True,1.0,0.1196443170353955,1.0,0.1577344997239511,0.0077344997239511,True,False,True,0.2662686841374495,0.1237179118719152,0.0600514767005883,2.7193211968221545,4.247911964715583,0.0011198208286674,1.0,0.0,0.0,0.07079918190899831,0.0707991819089983,0.0
log_kvrh,element,Li,0,geometry_rf_ensemble_std,0.15,True,1.0,0.1070051477972293,1.0,0.2285336816329494,0.0785336816329494,True,False,True,rf_ensemble_std,20260724,rf_ensemble_std,0.15,True,True,1.0,0.1197736663938967,1.0,0.1577344997239511,0.0077344997239511,True,False,True,0.1339063579445336,0.1379239070106521,0.0742574718393252,2.7193211968221545,4.247911964715583,0.0011198208286674,1.0,0.0,0.0,0.07079918190899831,0.0707991819089983,0.0
log_kvrh,element,Li,1,geometry_descriptor_distance,0.15,True,1.0,0.1000754602183813,1.0,0.2302278487555042,0.0802278487555042,True,False,True,descriptor_distance,20260725,descriptor_distance,0.15,True,True,1.0,0.1200915584697933,1.0,0.1525925244937659,0.0025925244937659,True,False,True,0.2777205463413912,0.1271124318914913,0.0671757122452454,2.6599330644496373,4.133461020963477,0.0011198208286674,1.0,0.0,0.0,0.0776353242617383,0.0776353242617383,0.0
log_kvrh,element,Li,1,geometry_rf_distance_hybrid,0.15,True,1.0,0.0992668768741449,1.0,0.2302278487555042,0.0802278487555042,True,False,True,rf_distance_hybrid,20260725,rf_distance_hybrid,0.15,True,True,1.0,0.1196658573503438,1.0,0.1525925244937659,0.0025925244937659,True,False,True,0.236221244878246,0.1205362570349883,0.0605995373887424,2.6599330644496373,4.133461020963477,0.0011198208286674,1.0,0.0,0.0,0.0776353242617383,0.0776353242617383,0.0
log_kvrh,element,Li,1,geometry_rf_ensemble_std,0.15,True,1.0,0.0996575056673182,1.0,0.2302278487555042,0.0802278487555042,True,False,True,rf_ensemble_std,20260725,rf_ensemble_std,0.15,True,True,1.0,0.1197658148327101,1.0,0.1525925244937659,0.0025925244937659,True,False,True,0.0810640757804385,0.1334666827494511,0.0735299631032052,2.6599330644496373,4.133461020963477,0.0011198208286674,1.0,0.0,0.0,0.0776353242617383,0.0776353242617383,0.0
log_kvrh,element,Li,2,geometry_descriptor_distance,0.15,True,1.0,0.1102285011172258,1.0,0.2344959729362487,0.0844959729362487,True,False,True,descriptor_distance,20260726,descriptor_distance,0.15,True,True,1.0,0.1281571074318219,1.0,0.1527178921722044,0.0027178921722044,True,False,True,0.2854484105182273,0.1202032802388299,0.060666897301918,2.6896823669722694,4.169837135159317,0.0022396416573348,1.0,0.0,0.0,0.08177808076404428,0.0817780807640443,0.0
log_kvrh,element,Li,2,geometry_rf_distance_hybrid,0.15,True,1.0,0.1093291344205685,1.0,0.2344959729362487,0.0844959729362487,True,False,True,rf_distance_hybrid,20260726,rf_distance_hybrid,0.15,True,True,1.0,0.1280131953224285,1.0,0.1527178921722044,0.0027178921722044,True,False,True,0.2631898942026279,0.1172553530889455,0.0577189701520335,2.6896823669722694,4.169837135159317,0.0022396416573348,1.0,0.0,0.0,0.08177808076404428,0.0817780807640443,0.0
log_kvrh,element,Li,2,geometry_rf_ensemble_std,0.15,True,1.0,0.1097000411194466,1.0,0.2344959729362487,0.0844959729362487,True,False,True,rf_ensemble_std,20260726,rf_ensemble_std,0.15,True,True,1.0,0.1280584029541709,0.9988801791713324,0.1527911146879316,0.0027911146879316,True,False,True,0.1021646805174863,0.1327386829386532,0.0732023000017413,2.6896823669722694,4.169837135159317,0.0022396416573348,1.0,0.0,0.0011198208286675726,0.08170485824831708,0.08170485824831711,0.0
log_kvrh,element,Li,3,geometry_descriptor_distance,0.15,True,1.0,0.1023437410617034,1.0,0.2331045093637243,0.0831045093637243,True,False,True,descriptor_distance,20260727,descriptor_distance,0.15,True,True,1.0,0.1237262023774397,1.0,0.1494251426973713,-0.0005748573026286,False,False,False,0.24592299515117,0.1241321953272287,0.0651138266292321,2.7208219635069684,4.180473611492764,0.0011198208286674,1.0,0.0,0.0,0.08367936666635298,0.0836793666663529,1.0
log_kvrh,element,Li,3,geometry_rf_distance_hybrid,0.15,True,1.0,0.1024737413169285,1.0,0.2331045093637243,0.0831045093637243,True,False,True,rf_distance_hybrid,20260727,rf_distance_hybrid,0.15,True,True,1.0,0.1224525436557643,1.0,0.1494251426973713,-0.0005748573026286,False,False,False,0.2069865839156659,0.1204886054542801,0.0614702367562835,2.7208219635069684,4.180473611492764,0.0011198208286674,1.0,0.0,0.0,0.08367936666635298,0.0836793666663529,1.0
log_kvrh,element,Li,3,geometry_rf_ensemble_std,0.15,True,1.0,0.1025757433165569,1.0,0.2331045093637243,0.0831045093637243,True,False,True,rf_ensemble_std,20260727,rf_ensemble_std,0.15,True,True,1.0,0.123185309081433,1.0,0.1494251426973713,-0.0005748573026286,False,False,False,0.0718354583619098,0.1346151480353531,0.0755967793373564,2.7208219635069684,4.180473611492764,0.0011198208286674,1.0,0.0,0.0,0.08367936666635298,0.0836793666663529,1.0
log_kvrh,element,Li,4,geometry_descriptor_distance,0.15,True,1.0,0.1124185250098608,1.0,0.2327665504595625,0.0827665504595625,True,False,True,descriptor_distance,20260728,descriptor_distance,0.15,True,True,1.0,0.1283851591806741,1.0,0.1504208758978776,0.0004208758978776,True,False,True,0.2478016879724225,0.1284847198348207,0.069039454703935,2.677886673650724,4.169603900652519,0.0011198208286674,1.0,0.0,0.0,0.0823456745616849,0.08234567456168489,0.0
log_kvrh,element,Li,4,geometry_rf_distance_hybrid,0.15,True,1.0,0.1129075727932078,1.0,0.2327665504595625,0.0827665504595625,True,False,True,rf_distance_hybrid,20260728,rf_distance_hybrid,0.15,True,True,1.0,0.1278304824216945,1.0,0.1504208758978776,0.0004208758978776,True,False,True,0.2136031332510477,0.1219166582142242,0.0624713930833385,2.677886673650724,4.169603900652519,0.0011198208286674,1.0,0.0,0.0,0.0823456745616849,0.08234567456168489,0.0
log_kvrh,element,Li,4,geometry_rf_ensemble_std,0.15,True,1.0,0.1115299363419504,1.0,0.2327665504595625,0.0827665504595625,True,False,True,rf_ensemble_std,20260728,rf_ensemble_std,0.15,True,True,1.0,0.1292552788337498,1.0,0.1504208758978776,0.0004208758978776,True,False,True,0.0897438344638816,0.1324992916289663,0.0730540264980806,2.677886673650724,4.169603900652519,0.0011198208286674,1.0,0.0,0.0,0.0823456745616849,0.08234567456168489,0.0
log_kvrh,element,Mg,0,geometry_descriptor_distance,0.15,True,1.0,0.1023593978458816,1.0,0.1304268776726743,-0.0195731223273256,False,False,False,descriptor_distance,20260724,descriptor_distance,0.15,True,True,1.0,0.1203444591238057,1.0,0.1374100894995086,-0.0125899105004913,False,False,False,0.4033649537571321,0.1050490994969149,0.0485118700174323,3.015218758570334,4.377902110684806,0.0,1.0,0.0,0.0,-0.006983211826834285,-0.0069832118268342985,0.0
log_kvrh,element,Mg,0,geometry_rf_distance_hybrid,0.15,True,1.0,0.1029271095004874,1.0,0.1304268776726743,-0.0195731223273256,False,False,False,rf_distance_hybrid,20260724,rf_distance_hybrid,0.15,True,True,1.0,0.1205979292571518,1.0,0.1374100894995086,-0.0125899105004913,False,False,False,0.4116823740113935,0.0987739716020283,0.0422367421225456,3.015218758570334,4.377902110684806,0.0,1.0,0.0,0.0,-0.006983211826834285,-0.0069832118268342985,0.0
log_kvrh,element,Mg,0,geometry_rf_ensemble_std,0.15,True,1.0,0.1027473561732417,1.0,0.1304268776726743,-0.0195731223273256,False,False,False,rf_ensemble_std,20260724,rf_ensemble_std,0.15,True,True,1.0,0.1211723158105104,1.0,0.1374100894995086,-0.0125899105004913,False,False,False,0.1833796332822059,0.1173021949484809,0.0607649654689983,3.015218758570334,4.377902110684806,0.0,1.0,0.0,0.0,-0.006983211826834285,-0.0069832118268342985,0.0
log_kvrh,element,Mg,1,geometry_descriptor_distance,0.15,True,1.0,0.1051575863103857,1.0,0.1301823008418285,-0.0198176991581714,False,False,False,descriptor_distance,20260725,descriptor_distance,0.15,True,True,1.0,0.1212624024688929,1.0,0.1450526671577898,-0.0049473328422101,False,False,False,0.4237593248321093,0.1104325083315377,0.0501473810725819,3.0315495849612946,4.342496971298494,0.0,1.0,0.0,0.0,-0.014870366315961309,-0.014870366315961302,0.0
log_kvrh,element,Mg,1,geometry_rf_distance_hybrid,0.15,True,1.0,0.105063382356102,1.0,0.1301823008418285,-0.0198176991581714,False,False,False,rf_distance_hybrid,20260725,rf_distance_hybrid,0.15,True,True,1.0,0.1216657466933564,1.0,0.1450526671577898,-0.0049473328422101,False,False,False,0.5009476861717366,0.0976143019675986,0.0373291747086428,3.0315495849612946,4.342496971298494,0.0,1.0,0.0,0.0,-0.014870366315961309,-0.014870366315961302,0.0
log_kvrh,element,Mg,1,geometry_rf_ensemble_std,0.15,True,1.0,0.105289378360765,1.0,0.1301823008418285,-0.0198176991581714,False,False,False,rf_ensemble_std,20260725,rf_ensemble_std,0.15,True,True,1.0,0.1214775542034221,1.0,0.1450526671577898,-0.0049473328422101,False,False,False,0.3096603640739241,0.1114708646752584,0.0511857374163025,3.0315495849612946,4.342496971298494,0.0,1.0,0.0,0.0,-0.014870366315961309,-0.014870366315961302,0.0
log_kvrh,element,Mg,2,geometry_descriptor_distance,0.15,True,1.0,0.1061316755896987,1.0,0.1313713839747806,-0.0186286160252193,False,False,False,descriptor_distance,20260726,descriptor_distance,0.15,True,True,1.0,0.123437581044559,1.0,0.1445147068387672,-0.0054852931612327,False,False,False,0.378444215177268,0.1161143439523833,0.0562124265161125,2.9993408935394203,4.348115535668502,0.0,1.0,0.0,0.0,-0.01314332286398659,-0.0131433228639866,0.0
log_kvrh,element,Mg,2,geometry_rf_distance_hybrid,0.15,True,1.0,0.1052849192552133,1.0,0.1313713839747806,-0.0186286160252193,False,False,False,rf_distance_hybrid,20260726,rf_distance_hybrid,0.15,True,True,1.0,0.1233003134078607,1.0,0.1445147068387672,-0.0054852931612327,False,False,False,0.469790577693339,0.1002542225282375,0.0403523050919666,2.9993408935394203,4.348115535668502,0.0,1.0,0.0,0.0,-0.01314332286398659,-0.0131433228639866,0.0
log_kvrh,element,Mg,2,geometry_rf_ensemble_std,0.15,True,1.0,0.105579807202809,1.0,0.1313713839747806,-0.0186286160252193,False,False,False,rf_ensemble_std,20260726,rf_ensemble_std,0.15,True,True,1.0,0.1236093891312054,1.0,0.1445147068387672,-0.0054852931612327,False,False,False,0.3050687919651682,0.1130935181456425,0.0531916007093717,2.9993408935394203,4.348115535668502,0.0,1.0,0.0,0.0,-0.01314332286398659,-0.0131433228639866,0.0
log_kvrh,element,Mg,3,geometry_descriptor_distance,0.15,True,1.0,0.1085959902882823,1.0,0.1315138541122629,-0.018486145887737,False,False,False,descriptor_distance,20260727,descriptor_distance,0.15,True,True,1.0,0.1251883530205432,1.0,0.1356044858832928,-0.0143955141167071,False,False,False,0.3957883277321898,0.1046403762405725,0.0488074795211825,3.0142169882663348,4.373534100658089,0.0013927576601671,1.0,0.0,0.0,-0.00409063177102989,-0.0040906317710299005,0.0
log_kvrh,element,Mg,3,geometry_rf_distance_hybrid,0.15,True,1.0,0.1082257506487867,1.0,0.1315138541122629,-0.018486145887737,False,False,False,rf_distance_hybrid,20260727,rf_distance_hybrid,0.15,True,True,1.0,0.1254874203696839,1.0,0.1356044858832928,-0.0143955141167071,False,False,False,0.4453254890509953,0.0949067568822378,0.0390738601628478,3.0142169882663348,4.373534100658089,0.0013927576601671,1.0,0.0,0.0,-0.00409063177102989,-0.0040906317710299005,0.0
log_kvrh,element,Mg,3,geometry_rf_ensemble_std,0.15,True,1.0,0.1096428127251725,1.0,0.1315138541122629,-0.018486145887737,False,False,False,rf_ensemble_std,20260727,rf_ensemble_std,0.15,True,True,1.0,0.1241799767074374,1.0,0.1356044858832928,-0.0143955141167071,False,False,False,0.2222270779755281,0.1100114534697506,0.0541785567503607,3.0142169882663348,4.373534100658089,0.0013927576601671,1.0,0.0,0.0,-0.00409063177102989,-0.0040906317710299005,0.0
log_kvrh,element,Mg,4,geometry_descriptor_distance,0.15,True,1.0,0.1072224056191337,1.0,0.133601339468923,-0.0163986605310769,False,False,False,descriptor_distance,20260728,descriptor_distance,0.15,True,True,1.0,0.1198254037366731,1.0,0.1405205626244534,-0.0094794373755466,False,False,False,0.3673266496269305,0.1117939877481241,0.0526196758965357,3.0060508478986208,4.379153207889247,0.0,1.0,0.0,0.0,-0.006919223155530396,-0.006919223155530301,0.0
log_kvrh,element,Mg,4,geometry_rf_distance_hybrid,0.15,True,1.0,0.1080629803252864,1.0,0.133601339468923,-0.0163986605310769,False,False,False,rf_distance_hybrid,20260728,rf_distance_hybrid,0.15,True,True,1.0,0.1197918430541209,1.0,0.1405205626244534,-0.0094794373755466,False,False,False,0.4406138730879608,0.1018701148058305,0.0426958029542422,3.0060508478986208,4.379153207889247,0.0,1.0,0.0,0.0,-0.006919223155530396,-0.006919223155530301,0.0
log_kvrh,element,Mg,4,geometry_rf_ensemble_std,0.15,True,1.0,0.1083876305951652,1.0,0.133601339468923,-0.0163986605310769,False,False,False,rf_ensemble_std,20260728,rf_ensemble_std,0.15,True,True,1.0,0.1193270139718747,1.0,0.1405205626244534,-0.0094794373755466,False,False,False,0.2404238761297155,0.1136623274421552,0.0544880155905669,3.0060508478986208,4.379153207889247,0.0,1.0,0.0,0.0,-0.006919223155530396,-0.006919223155530301,0.0
log_kvrh,element,O,0,geometry_descriptor_distance,0.15,True,1.0,0.0920053444852336,1.0,0.190643746000571,0.040643746000571,True,False,True,descriptor_distance,20260724,descriptor_distance,0.15,True,True,1.0,0.1080702773726545,1.0,0.2433785370793197,0.0933785370793197,True,False,True,0.069471977214831,0.2318016117452457,0.1235204004517272,4.505839582799808,5.689906377591565,0.0046468401486988,1.0,0.0,0.0,-0.052734791078748705,-0.0527347910787487,0.0
log_kvrh,element,O,0,geometry_rf_distance_hybrid,0.15,True,1.0,0.09196155658636,1.0,0.190643746000571,0.040643746000571,True,False,True,rf_distance_hybrid,20260724,rf_distance_hybrid,0.15,True,True,1.0,0.107367862666191,0.9990706319702602,0.2432549623964972,0.0932549623964972,True,False,True,-0.0190940365569987,0.2366429541630062,0.1283617428694876,4.505839582799808,5.689906377591565,0.0046468401486988,1.0,0.0,0.0009293680297397522,-0.0526112163959262,-0.052611216395926204,0.0
log_kvrh,element,O,0,geometry_rf_ensemble_std,0.15,True,1.0,0.092249540340626,1.0,0.190643746000571,0.040643746000571,True,False,True,rf_ensemble_std,20260724,rf_ensemble_std,0.15,True,True,1.0,0.1075268490442281,1.0,0.2433785370793197,0.0933785370793197,True,False,True,-0.054583665149366,0.2428047739663861,0.1345235626728676,4.505839582799808,5.689906377591565,0.0046468401486988,1.0,0.0,0.0,-0.052734791078748705,-0.0527347910787487,0.0
