task,holdout_family,repeat,seed,split_hash,policy,epsilon,n_train,n_calibration,n_ood,policy_constructed,threshold,calibration_coverage,calibration_mae,calibration_mae_ucb95,ood_mae_all,ood_coverage,ood_retained_mae,risk_violation,ood_spearman,calibration_aurc,ood_aurc
log_kvrh,oxide,7,20260731,304b684b3ca60ca3,ensemble_std,0.15,7015,1788,2184,True,0.45553833016610457,1.0,0.11058748269709338,0.11664427886876857,0.24280268654458234,1.0,0.24280268654458234,0.09280268654458235,-0.009917490431706493,0.06872819298791025,0.23436645509139456
log_kvrh,oxide,7,20260731,304b684b3ca60ca3,descriptor_distance,0.15,7015,1788,2184,True,10.971169021690125,1.0,0.1105874826970934,0.11608107408371328,0.24280268654458234,1.0,0.24280268654458234,0.09280268654458235,0.07559762772661885,0.10162739506040011,0.2326404352841026
log_kvrh,oxide,7,20260731,304b684b3ca60ca3,equal_rank_hybrid,0.15,7015,1788,2184,True,0.9879753914988814,1.0,0.11058748269709338,0.11631422169390565,0.24280268654458234,1.0,0.24280268654458234,0.09280268654458235,0.02389114298002051,0.07409709582454724,0.23058295581335006
log_kvrh,oxide,8,20260732,304b684b3ca60ca3,ensemble_std,0.15,7058,1745,2184,True,0.29640552566654277,1.0,0.10641193136311891,0.11206686740332264,0.24717051425915285,1.0,0.24717051425915285,0.09717051425915285,-0.043969868491430815,0.0659449903694667,0.2463313572962491
log_kvrh,oxide,8,20260732,304b684b3ca60ca3,descriptor_distance,0.15,7058,1745,2184,True,10.600119785730048,1.0,0.1064119313631189,0.11192422762163398,0.24717051425915285,1.0,0.24717051425915285,0.09717051425915285,0.08186254220115369,0.09878366934220383,0.23577829460915095
log_kvrh,oxide,8,20260732,304b684b3ca60ca3,equal_rank_hybrid,0.15,7058,1745,2184,True,0.9876790830945559,1.0,0.10641193136311891,0.11317333906737922,0.24717051425915285,1.0,0.24717051425915285,0.09717051425915285,-0.014077360175917753,0.07225010637181375,0.2404448816046186
log_kvrh,oxide,9,20260733,304b684b3ca60ca3,ensemble_std,0.15,7089,1714,2184,True,0.23083383956448567,1.0,0.10659846187650013,0.1118133123296571,0.24969113832056763,0.9871794871794872,0.24855941146618102,0.09855941146618102,-0.036281567352545535,0.06973544511276095,0.24265540086920193
log_kvrh,oxide,9,20260733,304b684b3ca60ca3,descriptor_distance,0.15,7089,1714,2184,True,33.661885687406674,1.0,0.10659846187650013,0.11257212551477044,0.24969113832056763,1.0,0.24969113832056763,0.09969113832056764,0.073201735435257,0.10276608863399185,0.23684573403728337
log_kvrh,oxide,9,20260733,304b684b3ca60ca3,equal_rank_hybrid,0.15,7089,1714,2184,True,0.9781213535589265,1.0,0.10659846187650013,0.1123719166297279,0.24969113832056763,0.9990842490842491,0.24958961772770574,0.09958961772770575,0.005884195818061039,0.07717803426343266,0.23935306266721132
log_kvrh,pnictide,0,20260724,6439810c9c60c5ec,ensemble_std,0.15,7668,1883,1436,True,0.3845063066827015,1.0,0.10928504146481272,0.11423448684742671,0.17921028941562492,0.9993036211699164,0.17930619297075584,0.029306192970755846,0.4057639394969139,0.07453504847501677,0.12939276004040917
log_kvrh,pnictide,0,20260724,6439810c9c60c5ec,descriptor_distance,0.15,7668,1883,1436,True,24.53149190475891,1.0,0.10928504146481272,0.11387594042319663,0.17921028941562492,0.9972144846796658,0.17831479576014544,0.02831479576014545,0.24233128609668822,0.11317732397982501,0.15036217105356947
log_kvrh,pnictide,0,20260724,6439810c9c60c5ec,equal_rank_hybrid,0.15,7668,1883,1436,True,0.9816781731279873,1.0,0.10928504146481272,0.11389710065214073,0.17921028941562492,0.8802228412256268,0.1530535579038305,0.003053557903830495,0.40833392556706655,0.08563596849588385,0.13057116466131502
log_kvrh,pnictide,1,20260725,6439810c9c60c5ec,ensemble_std,0.15,7668,1883,1436,True,0.4534932372347797,1.0,0.11930889582819897,0.12500416221920915,0.1888468780272371,1.0,0.1888468780272371,0.0388468780272371,0.468532870319994,0.0792416698132005,0.12967625205579236
log_kvrh,pnictide,1,20260725,6439810c9c60c5ec,descriptor_distance,0.15,7668,1883,1436,True,33.068995990850276,1.0,0.11930889582819897,0.12496347766460943,0.1888468780272371,1.0,0.1888468780272371,0.0388468780272371,0.19854257573416104,0.1126634768526653,0.1620404261471536
log_kvrh,pnictide,1,20260725,6439810c9c60c5ec,equal_rank_hybrid,0.15,7668,1883,1436,True,0.9766330323951142,1.0,0.11930889582819898,0.1256256173048932,0.1888468780272371,0.846100278551532,0.15703418568627558,0.00703418568627559,0.46760273028152244,0.08706823659151902,0.1286589580798124
log_kvrh,pnictide,2,20260726,6439810c9c60c5ec,ensemble_std,0.15,7631,1920,1436,True,0.3494340953084522,1.0,0.1199495761097909,0.12521198227344665,0.19505286580940764,0.8795264623955432,0.1510335779675516,0.0010335779675516021,0.5263922685919927,0.07642388964692959,0.12360255628460709
log_kvrh,pnictide,2,20260726,6439810c9c60c5ec,descriptor_distance,0.15,7631,1920,1436,True,12.857866227883735,1.0,0.11994957610979089,0.12439156220202058,0.19505286580940764,0.9157381615598886,0.18135213271700618,0.03135213271700618,0.13659170998251302,0.11393332348874763,0.17174539006555775
log_kvrh,pnictide,2,20260726,6439810c9c60c5ec,equal_rank_hybrid,0.15,7631,1920,1436,True,0.9885416666666667,1.0,0.11994957610979089,0.12489622282730982,0.19505286580940764,0.8871866295264624,0.15956862500088884,0.009568625000888842,0.5061823926161945,0.08323108062133808,0.12521837637902933
log_kvrh,pnictide,3,20260727,6439810c9c60c5ec,ensemble_std,0.15,7658,1893,1436,True,0.4111876900862298,1.0,0.11754077235733393,0.12303614994356993,0.22860327071540562,0.9658774373259053,0.21024995511195269,0.06024995511195269,0.4968925187499828,0.06921066799195798,0.14488980540616356
log_kvrh,pnictide,3,20260727,6439810c9c60c5ec,descriptor_distance,0.15,7658,1893,1436,True,31.755474641783554,1.0,0.11754077235733393,0.1230503905846163,0.22860327071540562,1.0,0.22860327071540562,0.07860327071540563,0.2031389448314923,0.11816998365429529,0.19267577706655242
log_kvrh,pnictide,3,20260727,6439810c9c60c5ec,equal_rank_hybrid,0.15,7658,1893,1436,True,0.9894347596407818,1.0,0.11754077235733393,0.12338401936169545,0.22860327071540562,0.8377437325905293,0.18833740199581975,0.03833740199581975,0.47280850106976724,0.08227447855404499,0.1488112719677838
log_kvrh,pnictide,4,20260728,6439810c9c60c5ec,ensemble_std,0.15,7687,1864,1436,True,0.32619705976218516,1.0,0.1196176668557209,0.12529899317132226,0.17268237622864743,0.9428969359331476,0.16282707384810174,0.01282707384810175,0.44641675227778266,0.07697314506421496,0.12624719923590036
log_kvrh,pnictide,4,20260728,6439810c9c60c5ec,descriptor_distance,0.15,7687,1864,1436,True,12.522877248888044,1.0,0.1196176668557209,0.1253342056428468,0.17268237622864743,0.8927576601671309,0.16180667813617058,0.01180667813617059,0.15583142769992267,0.11938071938025302,0.15510837595177665
log_kvrh,pnictide,4,20260728,6439810c9c60c5ec,equal_rank_hybrid,0.15,7687,1864,1436,True,0.985783261802575,1.0,0.11961766685572088,0.1255319306603955,0.17268237622864743,0.8628133704735376,0.1553955740264895,0.005395574026489519,0.43559575380009835,0.08812089977468027,0.12569439308826158
log_kvrh,pnictide,5,20260729,6439810c9c60c5ec,ensemble_std,0.15,7605,1946,1436,True,0.421278006806079,1.0,0.12786257378160393,0.13396912145794482,0.1723830317389274,0.9435933147632312,0.16186965056499808,0.011869650564998085,0.35224864822432145,0.08307657559435305,0.13657697147790177
log_kvrh,pnictide,5,20260729,6439810c9c60c5ec,descriptor_distance,0.15,7605,1946,1436,True,22.484295094270713,1.0,0.12786257378160396,0.1344904810273647,0.1723830317389274,0.9972144846796658,0.171598147267779,0.021598147267779005,0.18506473108696184,0.1376459632082288,0.1536697244894214
log_kvrh,pnictide,5,20260729,6439810c9c60c5ec,equal_rank_hybrid,0.15,7605,1946,1436,True,0.9794450154162384,1.0,0.12786257378160393,0.13380777387921597,0.1723830317389274,0.8753481894150418,0.15146946297071395,0.0014694629707139584,0.3531410713528029,0.09876912534238606,0.13667057280582584
log_kvrh,pnictide,6,20260730,6439810c9c60c5ec,ensemble_std,0.15,7650,1901,1436,True,0.40923317964172945,1.0,0.11594270621176411,0.12179260583334688,0.1622124913403779,0.9805013927576601,0.15907163167166435,0.00907163167166436,0.3040606680388266,0.07797676642948778,0.13265300563518884
log_kvrh,pnictide,6,20260730,6439810c9c60c5ec,descriptor_distance,0.15,7650,1901,1436,True,60.07442816649537,1.0,0.11594270621176411,0.12144305993710776,0.1622124913403779,1.0,0.1622124913403779,0.012212491340377912,0.16086166675268013,0.11419565974574378,0.14510017102762315
log_kvrh,pnictide,6,20260730,6439810c9c60c5ec,equal_rank_hybrid,0.15,7650,1901,1436,True,0.9957916885849553,1.0,0.11594270621176411,0.1212192251458887,0.1622124913403779,0.9296657381615598,0.14946435660289342,-0.0005356433971065722,0.30693313337599504,0.08645925450656583,0.13342791270529547
log_kvrh,pnictide,7,20260731,6439810c9c60c5ec,ensemble_std,0.15,7632,1919,1436,True,0.30337248395964994,1.0,0.11866136700250281,0.12371334122764631,0.18111714732346898,0.9484679665738162,0.165840111126161,0.015840111126161016,0.30413861258632435,0.07593330523403558,0.1448456229439719
log_kvrh,pnictide,7,20260731,6439810c9c60c5ec,descriptor_distance,0.15,7632,1919,1436,True,11.528928590654827,1.0,0.1186613670025028,0.12418205934170615,0.18111714732346898,0.8502785515320335,0.1676225652956276,0.017622565295627612,0.17156632987756248,0.11718882414619848,0.16399904301241738
log_kvrh,pnictide,7,20260731,6439810c9c60c5ec,equal_rank_hybrid,0.15,7632,1919,1436,True,0.995049504950495,1.0,0.11866136700250281,0.12488441819118438,0.18111714732346898,0.9261838440111421,0.16145787357465888,0.011457873574658883,0.29860109991555955,0.08795532386130803,0.14851507061009195
log_kvrh,pnictide,8,20260732,6439810c9c60c5ec,ensemble_std,0.15,7674,1877,1436,True,0.378733447636984,1.0,0.12080068067161476,0.1263316749889097,0.17546230368909033,0.9993036211699164,0.1755512832236519,0.02555128322365191,0.22585257768180858,0.07812865204471627,0.1444263255173051
log_kvrh,pnictide,8,20260732,6439810c9c60c5ec,descriptor_distance,0.15,7674,1877,1436,True,12.737682670113966,1.0,0.12080068067161476,0.12623356776410263,0.17546230368909033,0.8788300835654597,0.16633220822048014,0.01633220822048015,0.23547817081661007,0.11788034056311267,0.1459465872877524
log_kvrh,pnictide,8,20260732,6439810c9c60c5ec,equal_rank_hybrid,0.15,7674,1877,1436,True,0.9818859882791688,1.0,0.12080068067161476,0.12655940260049603,0.17546230368909033,0.841225626740947,0.17160093825404815,0.021600938254048158,0.2587969495603165,0.08738858702805002,0.14125067966099358
log_kvrh,pnictide,9,20260733,6439810c9c60c5ec,ensemble_std,0.15,7656,1895,1436,True,0.3100275033400316,1.0,0.12179436536914444,0.12708514901281992,0.1966907687610285,0.8732590529247911,0.15968978056821598,0.009689780568215983,0.43937332447483174,0.07612881270551586,0.13973956880747518
log_kvrh,pnictide,9,20260733,6439810c9c60c5ec,descriptor_distance,0.15,7656,1895,1436,True,24.74933517343087,1.0,0.12179436536914444,0.126890496695622,0.1966907687610285,0.9986072423398329,0.19596530669940426,0.04596530669940427,0.21070559689881802,0.12156644157997709,0.16651987675982158
log_kvrh,pnictide,9,20260733,6439810c9c60c5ec,equal_rank_hybrid,0.15,7656,1895,1436,True,0.9984168865435357,1.0,0.12179436536914443,0.126801909120985,0.1966907687610285,0.9442896935933147,0.17885346303132083,0.02885346303132083,0.43796335804564024,0.08706488257288694,0.14056458563731883
log_kvrh,chalcogenide,0,20260724,fc8616e128342ac6,ensemble_std,0.15,7896,2012,1079,True,0.32476873670035444,1.0,0.10874838409576643,0.11408780395981055,0.26114769443396957,0.9814643188137164,0.25769166869613713,0.10769166869613714,0.12915788587120727,0.07059417982323846,0.24353891637234976
log_kvrh,chalcogenide,0,20260724,fc8616e128342ac6,descriptor_distance,0.15,7896,2012,1079,True,35.53487606503203,1.0,0.10874838409576641,0.11446624170836031,0.26114769443396957,0.9962928637627433,0.26143065153585465,0.11143065153585466,0.19913156677474744,0.10463551168052744,0.21689689853967464
log_kvrh,chalcogenide,0,20260724,fc8616e128342ac6,equal_rank_hybrid,0.15,7896,2012,1079,True,0.9796222664015904,1.0,0.10874838409576643,0.11371016631885053,0.26114769443396957,0.7822057460611678,0.25448784181908873,0.10448784181908874,0.14238234229707122,0.07997151013057072,0.23693686507455175
log_kvrh,chalcogenide,1,20260725,fc8616e128342ac6,ensemble_std,0.15,7917,1991,1079,True,0.3433098480796594,1.0,0.11063561004709363,0.11572530464290677,0.2667830858459152,0.9990732159406858,0.26684881360327367,0.11684881360327368,0.03619489831115357,0.07012369334729941,0.2661548529690909
log_kvrh,chalcogenide,1,20260725,fc8616e128342ac6,descriptor_distance,0.15,7917,1991,1079,True,22.883600425339484,1.0,0.11063561004709363,0.11464015996829792,0.2667830858459152,0.9712696941612604,0.25740982191001444,0.10740982191001444,0.29911705053447607,0.11110125167670525,0.19646109433122488
log_kvrh,chalcogenide,1,20260725,fc8616e128342ac6,equal_rank_hybrid,0.15,7917,1991,1079,True,0.9881968859869412,1.0,0.11063561004709364,0.11575329234915145,0.2667830858459152,0.9666357738646896,0.2659769062365078,0.11597690623650783,0.05750225267466299,0.07952025799039344,0.2562947768117649
log_kvrh,chalcogenide,2,20260726,fc8616e128342ac6,ensemble_std,0.15,7932,1976,1079,True,0.2695130804736096,1.0,0.10954804288655473,0.11507328669274662,0.2624088021659344,0.93790546802595,0.2584825661537098,0.1084825661537098,0.18313594623971488,0.07223696720651274,0.23244546161435709
log_kvrh,chalcogenide,2,20260726,fc8616e128342ac6,descriptor_distance,0.15,7932,1976,1079,True,16.115736691715828,1.0,0.10954804288655473,0.11509083872633338,0.2624088021659344,0.8804448563484708,0.23804660641541223,0.08804660641541223,0.2027423410357337,0.10887690116854756,0.21938716355203375
log_kvrh,chalcogenide,2,20260726,fc8616e128342ac6,equal_rank_hybrid,0.15,7932,1976,1079,True,0.9767206477732794,1.0,0.10954804288655473,0.11500685160611233,0.2624088021659344,0.7432808155699722,0.24438209627615393,0.09438209627615393,0.19430870786597623,0.0809326883698793,0.22696307996075074
log_kvrh,chalcogenide,3,20260727,fc8616e128342ac6,ensemble_std,0.15,7903,2005,1079,True,0.44643036488887566,1.0,0.11693547238606244,0.12229705391433529,0.2709806729321013,0.974050046339203,0.26887094987821164,0.11887094987821165,0.19777830821334066,0.07444112501613592,0.25512430823942744
log_kvrh,chalcogenide,3,20260727,fc8616e128342ac6,descriptor_distance,0.15,7903,2005,1079,True,13.631257366571505,1.0,0.11693547238606244,0.12336511530543547,0.2709806729321013,0.8211306765523633,0.24688507189127773,0.09688507189127774,0.16068856381218988,0.11332305818927642,0.2303696464508805
log_kvrh,chalcogenide,3,20260727,fc8616e128342ac6,equal_rank_hybrid,0.15,7903,2005,1079,True,0.9900249376558603,1.0,0.11693547238606243,0.12266705471114857,0.2709806729321013,0.7256719184430028,0.25050223201586863,0.10050223201586864,0.20976318641753106,0.08333977763539724,0.24518742440981806
log_kvrh,chalcogenide,4,20260728,fc8616e128342ac6,ensemble_std,0.15,7942,1966,1079,True,0.29846559886614016,1.0,0.10671315171036815,0.1116108688365408,0.2762841663539497,0.7859128822984245,0.25626993042084073,0.10626993042084074,0.21942385772969397,0.06975957810672342,0.24818122869409176
log_kvrh,chalcogenide,4,20260728,fc8616e128342ac6,descriptor_distance,0.15,7942,1966,1079,True,37.0836823742494,1.0,0.10671315171036815,0.11187610068241184,0.2762841663539497,0.9962928637627433,0.2765397612449356,0.12653976124493563,0.14630463554696368,0.11229890475129886,0.23752554022469863
log_kvrh,chalcogenide,4,20260728,fc8616e128342ac6,equal_rank_hybrid,0.15,7942,1966,1079,True,0.9933875890132249,1.0,0.10671315171036815,0.11199817354674813,0.2762841663539497,0.7998146431881371,0.2577053161714608,0.10770531617146081,0.22631685605609114,0.07941900521174428,0.2424400327498896
log_kvrh,chalcogenide,5,20260729,fc8616e128342ac6,ensemble_std,0.15,7964,1944,1079,True,0.3192388156428555,1.0,0.11000167655571295,0.11554301581870886,0.2598819897428784,0.953660797034291,0.24836190182555481,0.09836190182555482,0.10888701837294232,0.07016046554667846,0.2555896385617232
log_kvrh,chalcogenide,5,20260729,fc8616e128342ac6,descriptor_distance,0.15,7964,1944,1079,True,22.42047072723104,1.0,0.11000167655571295,0.1156801514904906,0.2598819897428784,0.9860982391102873,0.2581843979879149,0.10818439798791493,0.11767416830654306,0.11001185933830226,0.23276040746017054
log_kvrh,chalcogenide,5,20260729,fc8616e128342ac6,equal_rank_hybrid,0.15,7964,1944,1079,True,0.9837962962962963,1.0,0.11000167655571295,0.11500483684157548,0.2598819897428784,0.7488415199258572,0.24545025535163073,0.09545025535163074,0.10670229219489663,0.07944284033057547,0.24943617458147102
log_kvrh,chalcogenide,6,20260730,fc8616e128342ac6,ensemble_std,0.15,7885,2023,1079,True,0.3341917602225069,1.0,0.11527608410882015,0.12113525961751936,0.24826040723203285,0.9916589434661723,0.24485204320580756,0.09485204320580756,0.07913876387042425,0.06994462764399277,0.25506148110955384
log_kvrh,chalcogenide,6,20260730,fc8616e128342ac6,descriptor_distance,0.15,7885,2023,1079,True,11.84437601246799,1.0,0.11527608410882015,0.12028054919921234,0.24826040723203285,0.706209453197405,0.22893256186840405,0.07893256186840406,0.136243571203457,0.12156268436280575,0.22281001673327622
log_kvrh,chalcogenide,6,20260730,fc8616e128342ac6,equal_rank_hybrid,0.15,7885,2023,1079,True,0.9760257043994068,1.0,0.11527608410882012,0.12049553270352374,0.24826040723203285,0.732159406858202,0.23825623210714242,0.08825623210714242,0.07586103197132571,0.08098285078169892,0.248179111084966
log_kvrh,chalcogenide,7,20260731,fc8616e128342ac6,ensemble_std,0.15,7932,1976,1079,True,0.3823989402159452,1.0,0.11384466038428025,0.11891662615643027,0.26291832498793033,0.9990732159406858,0.262690622378112,0.11269062237811203,0.13366295132231146,0.07673624566546881,0.24248198957745332
log_kvrh,chalcogenide,7,20260731,fc8616e128342ac6,descriptor_distance,0.15,7932,1976,1079,True,34.15453996769114,1.0,0.11384466038428023,0.11881777327095021,0.26291832498793033,0.995366079703429,0.2627463458130298,0.11274634581302981,0.19312752766940114,0.1185792918871698,0.22164293532375556
log_kvrh,chalcogenide,7,20260731,fc8616e128342ac6,equal_rank_hybrid,0.15,7932,1976,1079,True,0.9810222672064777,1.0,0.11384466038428025,0.11918960359155263,0.26291832498793033,0.7784986098239111,0.2506829874306619,0.10068298743066192,0.1415760461012151,0.08492478313819682,0.23837512749469109
log_kvrh,chalcogenide,8,20260732,fc8616e128342ac6,ensemble_std,0.15,7887,2021,1079,True,0.27601572802721436,1.0,0.11623657813340696,0.12170008704414947,0.2828150710814932,0.8100092678405931,0.2730473570861744,0.1230473570861744,0.17272122711145682,0.07329628973893192,0.27063397753241814
log_kvrh,chalcogenide,8,20260732,fc8616e128342ac6,descriptor_distance,0.15,7887,2021,1079,True,10.539965215268904,1.0,0.11623657813340696,0.12257279621991926,0.2828150710814932,0.6626506024096386,0.25021266279847354,0.10021266279847355,0.18095383354925715,0.11970625967061503,0.23712877963591372
log_kvrh,chalcogenide,8,20260732,fc8616e128342ac6,equal_rank_hybrid,0.15,7887,2021,1079,True,0.9901039089559623,1.0,0.11623657813340693,0.12238988566196853,0.2828150710814932,0.7747914735866543,0.2757301257240116,0.12573012572401163,0.18409318979903833,0.08313261580608286,0.2565065460898467
log_kvrh,chalcogenide,9,20260733,fc8616e128342ac6,ensemble_std,0.15,7930,1978,1079,True,0.35128013054161655,1.0,0.10809064960536224,0.11322547485153066,0.258050107586325,1.0,0.258050107586325,0.10805010758632502,0.10937511287654343,0.07180803804699286,0.2416623106430265
log_kvrh,chalcogenide,9,20260733,fc8616e128342ac6,descriptor_distance,0.15,7930,1978,1079,True,19.92896937957052,1.0,0.10809064960536224,0.11348627524210005,0.258050107586325,0.9610750695088045,0.25245128304377784,0.10245128304377785,0.2058687042901127,0.10361714137358827,0.20849287773467218
log_kvrh,chalcogenide,9,20260733,fc8616e128342ac6,equal_rank_hybrid,0.15,7930,1978,1079,True,0.9916582406471184,1.0,0.10809064960536226,0.11331009221437147,0.258050107586325,0.881371640407785,0.24891239354961184,0.09891239354961184,0.14312320333866224,0.0781699593735523,0.23362593733664636
log_kvrh,halide,0,20260724,640d113abc97fc47,ensemble_std,0.15,8065,2038,884,True,0.2885732200382397,1.0,0.11252750837737296,0.1184595783807569,0.39503553179218864,0.6640271493212669,0.3637000981538254,0.21370009815382543,0.18186101182280942,0.07349156955972486,0.402017484251706
log_kvrh,halide,0,20260724,640d113abc97fc47,descriptor_distance,0.15,8065,2038,884,True,17.364040913790557,1.0,0.11252750837737294,0.11749989642639871,0.39503553179218864,0.8857466063348416,0.3480197135356643,0.1980197135356643,0.024730090621408973,0.11412339519462955,0.38867121708305635
log_kvrh,halide,0,20260724,640d113abc97fc47,equal_rank_hybrid,0.15,8065,2038,884,True,0.9796368989205102,1.0,0.11252750837737296,0.1174309336053184,0.39503553179218864,0.8065610859728507,0.39414886777241775,0.24414886777241776,-0.04179744572768956,0.08226760264595318,0.4194049835857333
log_kvrh,halide,1,20260725,640d113abc97fc47,ensemble_std,0.15,8097,2006,884,True,0.3605246246944942,1.0,0.1062999725934195,0.11063794690787282,0.3450660268865588,0.9920814479638009,0.34490177377314835,0.19490177377314835,0.14103451965872976,0.07092397828846023,0.3323078254410827
log_kvrh,halide,1,20260725,640d113abc97fc47,descriptor_distance,0.15,8097,2006,884,True,24.776772032299007,1.0,0.1062999725934195,0.11097539243740892,0.3450660268865588,0.995475113122172,0.34303600242532534,0.19303600242532534,0.298893932356264,0.11153835650961841,0.25921596270687763
log_kvrh,halide,1,20260725,640d113abc97fc47,equal_rank_hybrid,0.15,8097,2006,884,True,0.9770687936191426,1.0,0.1062999725934195,0.1116510334829345,0.3450660268865588,0.8563348416289592,0.33216045173766745,0.18216045173766746,0.23833601264640975,0.07930670951533081,0.2982197216114336
log_kvrh,halide,2,20260726,640d113abc97fc47,ensemble_std,0.15,8061,2042,884,True,0.3101911612215951,1.0,0.10971609117476684,0.11398191668634296,0.3940793018285696,0.9049773755656109,0.3943308635448299,0.24433086354482988,0.214515209361412,0.07299012718629364,0.3332201059002362
log_kvrh,halide,2,20260726,640d113abc97fc47,descriptor_distance,0.15,8061,2042,884,True,23.584226067851993,1.0,0.10971609117476683,0.11412562057135928,0.3940793018285696,0.994343891402715,0.39174246061408774,0.24174246061408775,0.00536804005167317,0.11574228800195657,0.3966935243643406
log_kvrh,halide,2,20260726,640d113abc97fc47,equal_rank_hybrid,0.15,8061,2042,884,True,0.988001958863859,1.0,0.10971609117476684,0.11472803709047569,0.3940793018285696,0.9377828054298643,0.38863953206617063,0.23863953206617064,0.10973661072989224,0.08256044922107,0.357396656639841
log_kvrh,halide,3,20260727,640d113abc97fc47,ensemble_std,0.15,8102,2001,884,True,0.2830344146494139,1.0,0.10656195703051978,0.11170668650167928,0.40995966825429414,0.8076923076923077,0.40695359449759305,0.25695359449759303,0.19217706087956796,0.07009957816716436,0.35982142907897974
log_kvrh,halide,3,20260727,640d113abc97fc47,descriptor_distance,0.15,8102,2001,884,True,32.081407985708594,1.0,0.10656195703051978,0.11142073857999929,0.40995966825429414,0.998868778280543,0.40925433340354805,0.2592543334035481,0.051756677578005256,0.09879765299781021,0.3910869674068155
log_kvrh,halide,3,20260727,640d113abc97fc47,equal_rank_hybrid,0.15,8102,2001,884,True,0.9895052473763118,1.0,0.1065619570305198,0.11184337937050283,0.40995966825429414,0.9242081447963801,0.4027487514526476,0.25274875145264764,0.13851914098439974,0.0739680419186205,0.3641203858428014
log_kvrh,halide,4,20260728,640d113abc97fc47,ensemble_std,0.15,8053,2050,884,True,0.40907816199219454,1.0,0.11331441866960977,0.11824011904660553,0.3489033278859475,0.9864253393665159,0.34703749523220195,0.19703749523220196,-0.11720070253849635,0.07153682189129987,0.390505151307917
log_kvrh,halide,4,20260728,640d113abc97fc47,descriptor_distance,0.15,8053,2050,884,True,37.22406079011515,1.0,0.11331441866960978,0.11841900786518651,0.3489033278859475,0.998868778280543,0.34813316379776515,0.19813316379776516,0.3738777467504073,0.11307512182257848,0.24996757599334787
log_kvrh,halide,4,20260728,640d113abc97fc47,equal_rank_hybrid,0.15,8053,2050,884,True,0.9858536585365854,1.0,0.11331441866960976,0.11842592211097196,0.3489033278859475,0.8959276018099548,0.3315627223221305,0.18156272232213053,0.09682602751546628,0.08187888464164514,0.3427793895720667
log_kvrh,halide,5,20260729,640d113abc97fc47,ensemble_std,0.15,8041,2062,884,True,0.4239092235132074,1.0,0.11185745286385984,0.11720952546431883,0.40269939681307554,0.9932126696832579,0.40366426336939926,0.2536642633693993,0.22132895443123562,0.07587559089108678,0.3816316577351495
log_kvrh,halide,5,20260729,640d113abc97fc47,descriptor_distance,0.15,8041,2062,884,True,21.733521513411123,1.0,0.11185745286385985,0.11787778925354934,0.40269939681307554,0.9140271493212669,0.3627070872201853,0.2127070872201853,0.0056611684969494975,0.11912633248983663,0.40348132880433263
log_kvrh,halide,5,20260729,640d113abc97fc47,equal_rank_hybrid,0.15,8041,2062,884,True,0.9725994180407371,1.0,0.11185745286385987,0.11691822860881401,0.40269939681307554,0.8540723981900452,0.391146577445322,0.241146577445322,0.007071739565935756,0.08440739144760931,0.40060226608099714
log_kvrh,halide,6,20260730,640d113abc97fc47,ensemble_std,0.15,8074,2029,884,True,0.37293795628005755,1.0,0.10982572988664431,0.11464705796950603,0.38229237061628024,0.9909502262443439,0.37991744094279467,0.22991744094279468,0.18325532229304312,0.0731352574709632,0.32118703397666293
log_kvrh,halide,6,20260730,640d113abc97fc47,descriptor_distance,0.15,8074,2029,884,True,11.181248041761364,1.0,0.10982572988664431,0.11484220151712829,0.38229237061628024,0.8800904977375565,0.34904161704418196,0.19904161704418197,-0.01961566183148708,0.11122759200179642,0.39563960877959314
log_kvrh,halide,6,20260730,640d113abc97fc47,equal_rank_hybrid,0.15,8074,2029,884,True,0.9928536224741252,1.0,0.10982572988664431,0.11532056274015325,0.38229237061628024,0.9276018099547512,0.3697941474487275,0.21979414744872752,0.13369031640129725,0.07921971088270911,0.3426712689771515
log_kvrh,halide,7,20260731,640d113abc97fc47,ensemble_std,0.15,8085,2018,884,True,0.29534263676920613,1.0,0.10801941291726497,0.11287297636397621,0.4084604163048498,0.9694570135746606,0.4065890552474658,0.2565890552474658,-0.010345782592361588,0.0713788715035754,0.42053541081674695
log_kvrh,halide,7,20260731,640d113abc97fc47,descriptor_distance,0.15,8085,2018,884,True,28.849887342807747,1.0,0.10801941291726497,0.11274794526417721,0.4084604163048498,0.997737556561086,0.40703405371217766,0.2570340537121777,-0.01358955991956328,0.10893189033239033,0.41302033644557984
log_kvrh,halide,7,20260731,640d113abc97fc47,equal_rank_hybrid,0.15,8085,2018,884,True,0.9913280475718533,1.0,0.10801941291726497,0.11315071854074334,0.4084604163048498,0.9298642533936652,0.4087041239307706,0.2587041239307706,-0.10614487932809649,0.0798648193990146,0.4272771313522882
log_kvrh,halide,8,20260732,640d113abc97fc47,ensemble_std,0.15,8039,2064,884,True,0.40517507729881264,1.0,0.10830115470512834,0.11285189512335916,0.4270342765547849,1.0,0.4270342765547849,0.27703427655478485,0.21422191707264707,0.07111346645061026,0.38275725309703684
log_kvrh,halide,8,20260732,640d113abc97fc47,descriptor_distance,0.15,8039,2064,884,True,14.359983689828468,1.0,0.10830115470512833,0.11342595762265187,0.4270342765547849,0.915158371040724,0.39203877988448194,0.24203877988448194,-0.0031357422138990135,0.11206554513064759,0.4332621438580012
