task,shift_type,holdout,repeat,seed,policy,epsilon,primary_tolerance,policy_constructed,calibration_coverage,calibration_ucb95,ood_coverage,ood_retained_mae,risk_violation,risk_breach,coverage_failure,operational_failure,ood_spearman,ood_aurc,ood_excess_aurc,shift_median_distance,shift_p90_distance,fraction_beyond_train_p99,element_novelty_fraction
log_kvrh,element,Cu,1,20260725,rf_distance_hybrid,0.175,False,True,1.0,0.1210241894477139,1.0,0.126693862594107,-0.0483061374058929,False,False,False,0.2531403947775533,0.1010601127182899,0.0525070392710843,2.849117934411443,4.194139312476925,0.0028011204481792,1.0
log_kvrh,element,Cu,1,20260725,rf_distance_hybrid,0.2,False,True,1.0,0.1210241894477139,1.0,0.126693862594107,-0.0733061374058929,False,False,False,0.2531403947775533,0.1010601127182899,0.0525070392710843,2.849117934411443,4.194139312476925,0.0028011204481792,1.0
log_kvrh,element,Cu,1,20260725,random_ranking,0.1,False,False,0.0,,0.0,,,,False,False,0.0081387633074787,0.1234073800200693,0.0748543065728637,2.849117934411443,4.194139312476925,0.0028011204481792,1.0
log_kvrh,element,Cu,1,20260725,random_ranking,0.125,False,True,1.0,0.1214442736163967,1.0,0.126693862594107,0.001693862594107,True,False,True,0.0081387633074787,0.1234073800200693,0.0748543065728637,2.849117934411443,4.194139312476925,0.0028011204481792,1.0
log_kvrh,element,Cu,1,20260725,random_ranking,0.15,True,True,1.0,0.1214442736163967,1.0,0.126693862594107,-0.0233061374058929,False,False,False,0.0081387633074787,0.1234073800200693,0.0748543065728637,2.849117934411443,4.194139312476925,0.0028011204481792,1.0
log_kvrh,element,Cu,1,20260725,random_ranking,0.175,False,True,1.0,0.1214442736163967,1.0,0.126693862594107,-0.0483061374058929,False,False,False,0.0081387633074787,0.1234073800200693,0.0748543065728637,2.849117934411443,4.194139312476925,0.0028011204481792,1.0
log_kvrh,element,Cu,1,20260725,random_ranking,0.2,False,True,1.0,0.1214442736163967,1.0,0.126693862594107,-0.0733061374058929,False,False,False,0.0081387633074787,0.1234073800200693,0.0748543065728637,2.849117934411443,4.194139312476925,0.0028011204481792,1.0
log_kvrh,element,Cu,1,20260725,oracle_error,0.1,False,True,0.9598039215686276,0.0972533545154358,0.9635854341736696,0.1128667887869002,0.0128667887869002,True,False,True,1.0,0.0485530734472056,0.0,2.849117934411443,4.194139312476925,0.0028011204481792,1.0
log_kvrh,element,Cu,1,20260725,oracle_error,0.125,False,True,1.0,0.1214958163993739,1.0,0.126693862594107,0.001693862594107,True,False,True,1.0,0.0485530734472056,0.0,2.849117934411443,4.194139312476925,0.0028011204481792,1.0
log_kvrh,element,Cu,1,20260725,oracle_error,0.15,True,True,1.0,0.1214958163993739,1.0,0.126693862594107,-0.0233061374058929,False,False,False,1.0,0.0485530734472056,0.0,2.849117934411443,4.194139312476925,0.0028011204481792,1.0
log_kvrh,element,Cu,1,20260725,oracle_error,0.175,False,True,1.0,0.1214958163993739,1.0,0.126693862594107,-0.0483061374058929,False,False,False,1.0,0.0485530734472056,0.0,2.849117934411443,4.194139312476925,0.0028011204481792,1.0
log_kvrh,element,Cu,1,20260725,oracle_error,0.2,False,True,1.0,0.1214958163993739,1.0,0.126693862594107,-0.0733061374058929,False,False,False,1.0,0.0485530734472056,0.0,2.849117934411443,4.194139312476925,0.0028011204481792,1.0
log_kvrh,element,Cu,3,20260727,rf_ensemble_std,0.1,False,True,0.8595533498759306,0.0982205148734355,0.8543417366946778,0.1044772857957598,0.0044772857957598,True,False,True,0.4396312115315582,0.0780119512023478,0.0328967861454831,2.858835663556724,4.132429415842536,0.0014005602240896,1.0
log_kvrh,element,Cu,3,20260727,rf_ensemble_std,0.125,False,True,1.0,0.117831438860117,1.0,0.1193777917799664,-0.0056222082200335,False,False,False,0.4396312115315582,0.0780119512023478,0.0328967861454831,2.858835663556724,4.132429415842536,0.0014005602240896,1.0
log_kvrh,element,Cu,3,20260727,rf_ensemble_std,0.15,True,True,1.0,0.117831438860117,1.0,0.1193777917799664,-0.0306222082200335,False,False,False,0.4396312115315582,0.0780119512023478,0.0328967861454831,2.858835663556724,4.132429415842536,0.0014005602240896,1.0
log_kvrh,element,Cu,3,20260727,rf_ensemble_std,0.175,False,True,1.0,0.117831438860117,1.0,0.1193777917799664,-0.0556222082200335,False,False,False,0.4396312115315582,0.0780119512023478,0.0328967861454831,2.858835663556724,4.132429415842536,0.0014005602240896,1.0
log_kvrh,element,Cu,3,20260727,rf_ensemble_std,0.2,False,True,1.0,0.117831438860117,1.0,0.1193777917799664,-0.0806222082200336,False,False,False,0.4396312115315582,0.0780119512023478,0.0328967861454831,2.858835663556724,4.132429415842536,0.0014005602240896,1.0
log_kvrh,element,Cu,3,20260727,quantile_width,0.1,False,True,0.8595533498759306,0.0978826366812148,0.9103641456582632,0.110857286124973,0.010857286124973,True,False,True,0.3090536668349425,0.0944664098068926,0.044872206027891,2.858835663556724,4.132429415842536,0.0014005602240896,1.0
log_kvrh,element,Cu,3,20260727,quantile_width,0.125,False,True,1.0,0.1184310275900605,1.0,0.123103739899316,-0.0018962601006839,False,False,False,0.3090536668349425,0.0944664098068926,0.044872206027891,2.858835663556724,4.132429415842536,0.0014005602240896,1.0
log_kvrh,element,Cu,3,20260727,quantile_width,0.15,True,True,1.0,0.1184310275900605,1.0,0.123103739899316,-0.0268962601006839,False,False,False,0.3090536668349425,0.0944664098068926,0.044872206027891,2.858835663556724,4.132429415842536,0.0014005602240896,1.0
log_kvrh,element,Cu,3,20260727,quantile_width,0.175,False,True,1.0,0.1184310275900605,1.0,0.123103739899316,-0.0518962601006839,False,False,False,0.3090536668349425,0.0944664098068926,0.044872206027891,2.858835663556724,4.132429415842536,0.0014005602240896,1.0
log_kvrh,element,Cu,3,20260727,quantile_width,0.2,False,True,1.0,0.1184310275900605,1.0,0.123103739899316,-0.0768962601006839,False,False,False,0.3090536668349425,0.0944664098068926,0.044872206027891,2.858835663556724,4.132429415842536,0.0014005602240896,1.0
log_kvrh,element,Cu,3,20260727,descriptor_distance,0.1,False,False,0.0,,0.0,,,,False,False,0.0918650127201967,0.1171704941873993,0.0720553291305346,2.858835663556724,4.132429415842536,0.0014005602240896,1.0
log_kvrh,element,Cu,3,20260727,descriptor_distance,0.125,False,True,1.0,0.1172367085331883,1.0,0.1193777917799664,-0.0056222082200335,False,False,False,0.0918650127201967,0.1171704941873993,0.0720553291305346,2.858835663556724,4.132429415842536,0.0014005602240896,1.0
