task,shift_type,holdout,repeat,policy,epsilon,retained_mae,mae_ci_low,mae_ci_high,violation_ci_low,violation_ci_high,n_retained,n_groups_retained
expt_gap,element,O,9,quantile_width,0.5,1.5563712686567164,1.4437933768656717,1.6656007462686568,0.9437933768656717,1.1656007462686568,1072,1072
expt_gap,element,O,9,rf_distance_hybrid,0.5,1.4875821120071508,1.3907806572433625,1.5885460767563073,0.8907806572433625,1.0885460767563073,1090,1090
expt_gap,element,O,9,rf_ensemble_std,0.5,1.4875821120071508,1.3871676341995067,1.573093807294429,0.8871676341995067,1.073093807294429,1090,1090
expt_gap,element,S,0,descriptor_distance,0.5,1.3529690059602828,1.2744002525340792,1.4203312222537992,0.7744002525340792,0.9203312222537992,652,651
expt_gap,element,S,0,quantile_width,0.5,1.7399687987519503,1.656301851744355,1.8176253107936817,1.156301851744355,1.3176253107936817,641,640
expt_gap,element,S,0,rf_distance_hybrid,0.5,1.3516168390622714,1.2858633908798984,1.4137702310490134,0.7858633908798984,0.9137702310490134,651,650
expt_gap,element,S,0,rf_ensemble_std,0.5,1.3540310898231167,1.2819888938046387,1.4250222599328075,0.7819888938046387,0.9250222599328075,651,650
expt_gap,element,S,1,quantile_width,0.5,1.748116169544741,1.6786589245578756,1.8295310435857945,1.1786589245578756,1.3295310435857945,637,636
expt_gap,element,S,1,rf_distance_hybrid,0.5,1.4006196644051998,1.3377499498592,1.462178762075763,0.8377499498592,0.9621787620757629,651,650
expt_gap,element,S,1,rf_ensemble_std,0.5,1.4015966562530542,1.3355688416615137,1.4793055559500565,0.8355688416615137,0.9793055559500565,652,651
expt_gap,element,S,2,descriptor_distance,0.5,0.6470366303030303,0.4564564472607852,0.8728197305456641,-0.043543552739214786,0.3728197305456641,30,29
expt_gap,element,S,2,quantile_width,0.5,1.7440253565768622,1.6594571762974182,1.8298633853224835,1.1594571762974182,1.3298633853224835,631,630
expt_gap,element,S,2,rf_distance_hybrid,0.5,1.3396428410958103,1.2825007698934627,1.4075397758746373,0.7825007698934627,0.9075397758746373,652,651
expt_gap,element,S,2,rf_ensemble_std,0.5,1.346599208749822,1.2688252276290426,1.4260160655349792,0.7688252276290426,0.9260160655349792,647,646
expt_gap,element,S,3,descriptor_distance,0.5,0.7140979501609501,0.5353411584790482,0.911149812970225,0.035341158479048174,0.411149812970225,39,39
expt_gap,element,S,3,quantile_width,0.5,1.7451822503961967,1.6628568969637512,1.8240759543901948,1.1628568969637512,1.3240759543901948,631,630
expt_gap,element,S,3,rf_distance_hybrid,0.5,1.3405097472204124,1.2759601172201938,1.413454830926678,0.7759601172201938,0.9134548309266779,644,643
expt_gap,element,S,3,rf_ensemble_std,0.5,1.3364756378874023,1.2820983693924493,1.4165339516500937,0.7820983693924493,0.9165339516500937,652,651
expt_gap,element,S,4,descriptor_distance,0.5,0.6109790802248043,0.43011927743386236,0.8339129136770743,-0.06988072256613764,0.3339129136770743,25,24
expt_gap,element,S,4,quantile_width,0.5,1.745513428120063,1.6770867197342374,1.8269809679010867,1.1770867197342374,1.3269809679010867,633,632
expt_gap,element,S,4,rf_distance_hybrid,0.5,1.3485243667787903,1.279132918013213,1.4226404805558732,0.7791329180132129,0.9226404805558732,633,632
expt_gap,element,S,4,rf_ensemble_std,0.5,1.343460388671719,1.27394083234779,1.4124418690816178,0.7739408323477901,0.9124418690816178,639,638
expt_gap,element,S,5,descriptor_distance,0.5,0.8210034825528368,0.6536926910633879,0.9769281336622998,0.1536926910633879,0.4769281336622998,41,40
expt_gap,element,S,5,quantile_width,0.5,1.7456825396825393,1.6564819091254954,1.8190682665859135,1.1564819091254954,1.3190682665859135,630,629
expt_gap,element,S,5,rf_distance_hybrid,0.5,1.308667051028968,1.2348195844297756,1.3754232659390204,0.7348195844297756,0.8754232659390204,645,644
expt_gap,element,S,5,rf_ensemble_std,0.5,1.3023489267969437,1.2439716161350372,1.3741924300403143,0.7439716161350372,0.8741924300403143,650,649
expt_gap,element,S,6,descriptor_distance,0.5,0.68458153508066,0.47547985474296234,0.9098841808685544,-0.024520145257037662,0.4098841808685544,24,23
expt_gap,element,S,6,quantile_width,0.5,1.7456487341772151,1.6751807827800334,1.8366287638668781,1.1751807827800334,1.3366287638668781,632,631
expt_gap,element,S,6,rf_distance_hybrid,0.5,1.3777596799223286,1.3111907734826125,1.4546204740167843,0.8111907734826125,0.9546204740167843,651,650
expt_gap,element,S,6,rf_ensemble_std,0.5,1.3782917974645648,1.3218787326341728,1.4423216319137786,0.8218787326341728,0.9423216319137786,652,651
expt_gap,element,S,7,descriptor_distance,0.5,0.6415152769381797,0.46190450918655757,0.8388358376482472,-0.038095490813442434,0.3388358376482472,23,22
expt_gap,element,S,7,quantile_width,0.5,1.7439874411302985,1.668174528301887,1.8369803791821928,1.168174528301887,1.3369803791821928,637,636
expt_gap,element,S,7,rf_distance_hybrid,0.5,1.382848214448761,1.319304871969833,1.4455182832402675,0.819304871969833,0.9455182832402675,642,641
expt_gap,element,S,7,rf_ensemble_std,0.5,1.3757033260420606,1.3122514208589846,1.4447681749400594,0.8122514208589846,0.9447681749400594,652,651
expt_gap,element,S,8,quantile_width,0.5,1.7403980891719746,1.6684971441705017,1.7987130352981744,1.1684971441705017,1.2987130352981744,628,627
expt_gap,element,S,8,rf_distance_hybrid,0.5,1.3853538699926544,1.3124045942205176,1.4535748828238801,0.8124045942205176,0.9535748828238801,650,649
expt_gap,element,S,8,rf_ensemble_std,0.5,1.3860438099757237,1.317140504976923,1.467139496638997,0.8171405049769229,0.967139496638997,652,651
expt_gap,element,S,9,descriptor_distance,0.5,0.9044157813595896,0.7195494770274269,1.1462618406144862,0.2195494770274269,0.6462618406144862,46,46
expt_gap,element,S,9,quantile_width,0.5,1.7469701726844582,1.6673393178025926,1.8317834751455442,1.1673393178025926,1.3317834751455442,637,636
expt_gap,element,S,9,rf_distance_hybrid,0.5,1.3377163025190295,1.2668190647374182,1.4048953420158499,0.7668190647374182,0.9048953420158499,651,650
expt_gap,element,S,9,rf_ensemble_std,0.5,1.3412598789327543,1.2816861267445792,1.407505544076285,0.7816861267445792,0.9075055440762849,647,646
expt_gap,element,Se,0,quantile_width,0.5,1.3541223832528182,1.2916576612903226,1.4360171951210057,0.7916576612903226,0.9360171951210057,621,619
expt_gap,element,Se,0,rf_distance_hybrid,0.5,0.9874824166186041,0.9273221674240683,1.0465006103144423,0.42732216742406826,0.5465006103144423,676,674
expt_gap,element,Se,0,rf_ensemble_std,0.5,0.9849145871187732,0.9201319651849564,1.0477357732575896,0.42013196518495644,0.5477357732575896,675,673
expt_gap,element,Se,1,descriptor_distance,0.5,0.722620956670135,0.5144997896155352,0.9908043713088582,0.014499789615535219,0.49080437130885823,49,49
expt_gap,element,Se,1,quantile_width,0.5,1.3464847512038522,1.2826614711148154,1.4232532102728732,0.7826614711148154,0.9232532102728732,623,621
expt_gap,element,Se,1,rf_distance_hybrid,0.5,1.0060925466452624,0.9383761334763109,1.0597954660707523,0.4383761334763109,0.5597954660707523,661,659
expt_gap,element,Se,1,rf_ensemble_std,0.5,1.0107794698712054,0.94214723152044,1.0705431593039019,0.44214723152044,0.5705431593039019,648,646
expt_gap,element,Se,2,descriptor_distance,0.5,0.7109578247011387,0.45612097760434006,0.9866857504861745,-0.04387902239565994,0.48668575048617446,43,43
expt_gap,element,Se,2,quantile_width,0.5,1.3594736842105264,1.2972440191387558,1.4343669457735246,0.7972440191387558,0.9343669457735246,627,625
expt_gap,element,Se,2,rf_distance_hybrid,0.5,0.9691546391286612,0.9149210869264716,1.0227111446950883,0.41492108692647156,0.5227111446950883,676,674
expt_gap,element,Se,2,rf_ensemble_std,0.5,0.9631935930977118,0.904881223897465,1.023101758128528,0.40488122389746495,0.523101758128528,673,671
expt_gap,element,Se,3,quantile_width,0.5,1.3445000986250897,1.2765542487216808,1.4077508019681284,0.7765542487216808,0.9077508019681284,619,617
expt_gap,element,Se,3,rf_distance_hybrid,0.5,1.0231251483983972,0.9536918321591391,1.0715729960009104,0.4536918321591391,0.5715729960009104,673,671
expt_gap,element,Se,3,rf_ensemble_std,0.5,1.0148314761333996,0.9646231406529596,1.0712596531224106,0.4646231406529596,0.5712596531224106,673,671
expt_gap,element,Se,4,descriptor_distance,0.5,0.9719769498355713,0.9242351799851367,1.0283374430171002,0.4242351799851367,0.5283374430171002,676,674
expt_gap,element,Se,4,quantile_width,0.5,1.347792,1.2754935456539076,1.4138285256410257,0.7754935456539076,0.9138285256410257,625,623
expt_gap,element,Se,4,rf_distance_hybrid,0.5,0.9719769498355713,0.9134470579991869,1.034180170100158,0.4134470579991869,0.5341801701001581,676,674
expt_gap,element,Se,4,rf_ensemble_std,0.5,0.9676040787187742,0.9128546392476449,1.0210022189743166,0.4128546392476449,0.5210022189743166,673,671
expt_gap,element,Se,5,descriptor_distance,0.5,0.7578669218735962,0.5452093620118994,1.0300031321370078,0.0452093620118994,0.5300031321370078,44,44
expt_gap,element,Se,5,quantile_width,0.5,1.3486837881219904,1.2764826193820225,1.4209812944831821,0.7764826193820225,0.9209812944831821,623,621
expt_gap,element,Se,5,rf_distance_hybrid,0.5,0.9793887103673021,0.9133234308234653,1.0347979573289838,0.41332343082346534,0.5347979573289838,676,674
expt_gap,element,Se,5,rf_ensemble_std,0.5,0.9686187159703258,0.9176658952420299,1.0214577009907053,0.4176658952420299,0.5214577009907053,671,669
expt_gap,element,Se,6,quantile_width,0.5,1.3647929936305734,1.2994604105609087,1.4315731832243017,0.7994604105609087,0.9315731832243017,628,626
expt_gap,element,Se,6,rf_distance_hybrid,0.5,1.0200831989450878,0.9650492237347282,1.0769492279302137,0.46504922373472823,0.5769492279302137,648,646
expt_gap,element,Se,6,rf_ensemble_std,0.5,1.0151318331817234,0.9583929665730642,1.0765985432667566,0.45839296657306416,0.5765985432667566,656,654
expt_gap,element,Se,7,descriptor_distance,0.5,0.524000272476062,0.3781353024690015,0.6803405832816098,-0.12186469753099849,0.18034058328160985,35,35
expt_gap,element,Se,7,quantile_width,0.5,1.354526484751204,1.2899108567276774,1.431330452335653,0.7899108567276774,0.9313304523356529,623,621
expt_gap,element,Se,7,rf_distance_hybrid,0.5,1.015808433760765,0.9622234048844344,1.0787864621592096,0.46222340488443436,0.5787864621592096,676,674
expt_gap,element,Se,7,rf_ensemble_std,0.5,1.0085925809619252,0.9551777556132995,1.0635299824518896,0.45517775561329954,0.5635299824518896,671,669
expt_gap,element,Se,8,quantile_width,0.5,1.3576886035313003,1.2890406503383174,1.4311099036146437,0.7890406503383174,0.9311099036146437,623,621
expt_gap,element,Se,8,rf_distance_hybrid,0.5,0.9883210050680399,0.9301627982940095,1.0392897028633445,0.4301627982940095,0.5392897028633445,650,648
expt_gap,element,Se,8,rf_ensemble_std,0.5,0.9596908291281244,0.906534341762262,1.0147830814875207,0.406534341762262,0.5147830814875207,662,660
expt_gap,element,Se,9,quantile_width,0.5,1.3505797101449275,1.2704951055388445,1.412667704983923,0.7704951055388445,0.9126677049839229,621,619
expt_gap,element,Se,9,rf_distance_hybrid,0.5,1.0371165286776634,0.9795711559973292,1.1096227919843158,0.47957115599732925,0.6096227919843158,676,674
expt_gap,element,Se,9,rf_ensemble_std,0.5,1.0349388952692375,0.982319317171809,1.0895110264901482,0.482319317171809,0.5895110264901482,675,673
expt_gap,element,Te,0,quantile_width,0.5,0.8741828254847647,0.7887112188365651,0.9808594182825486,0.28871121883656514,0.48085941828254863,361,361
expt_gap,element,Te,0,rf_distance_hybrid,0.5,0.7018905636789053,0.6297012661195431,0.7941423469420885,0.12970126611954313,0.2941423469420885,409,408
expt_gap,element,Te,0,rf_ensemble_std,0.5,0.7025815078006205,0.6177835518741656,0.7765106678809248,0.11778355187416556,0.2765106678809248,415,414
expt_gap,element,Te,1,quantile_width,0.5,0.8639548022598871,0.7702662429378532,0.9687125706214689,0.2702662429378532,0.46871257062146887,354,354
expt_gap,element,Te,1,rf_distance_hybrid,0.5,0.698592610224636,0.6255244702816688,0.7786756658098843,0.1255244702816688,0.27867566580988434,405,404
expt_gap,element,Te,1,rf_ensemble_std,0.5,0.7204015524091819,0.6279656351273034,0.8001205354688303,0.1279656351273034,0.30012053546883033,401,400
expt_gap,element,Te,2,descriptor_distance,0.5,0.8368528734561734,0.6511576081841306,1.0726847334453817,0.1511576081841306,0.5726847334453817,90,90
expt_gap,element,Te,2,quantile_width,0.5,0.8715598885793872,0.7804442896935935,0.9723405292479108,0.2804442896935935,0.4723405292479108,359,359
expt_gap,element,Te,2,rf_distance_hybrid,0.5,0.7327995353194032,0.6725252362950225,0.8177052492788729,0.17252523629502248,0.3177052492788729,411,410
expt_gap,element,Te,2,rf_ensemble_std,0.5,0.7136671662440985,0.6383956187938544,0.7980814030854362,0.13839561879385442,0.2980814030854362,402,401
expt_gap,element,Te,3,descriptor_distance,0.5,0.8150262567329547,0.651944122399456,1.0853081325280671,0.15194412239945598,0.5853081325280671,90,90
expt_gap,element,Te,3,quantile_width,0.5,0.8743977591036415,0.7704936974789917,0.9664726890756303,0.27049369747899166,0.46647268907563033,357,357
expt_gap,element,Te,3,rf_distance_hybrid,0.5,0.6785449670545325,0.6164566663676488,0.7603969431095742,0.11645666636764884,0.2603969431095742,402,401
expt_gap,element,Te,3,rf_ensemble_std,0.5,0.687411077269735,0.5939642791260361,0.7768600390315716,0.09396427912603611,0.27686003903157164,395,394
expt_gap,element,Te,4,quantile_width,0.5,0.8724861878453039,0.7747230662983426,0.9686583863883319,0.27472306629834264,0.4686583863883319,362,361
expt_gap,element,Te,4,rf_distance_hybrid,0.5,0.7219261587435437,0.6346428791904372,0.8057948753705549,0.13464287919043716,0.30579487537055494,413,412
expt_gap,element,Te,4,rf_ensemble_std,0.5,0.7270227448731963,0.636707806875651,0.8161099423510952,0.13670780687565098,0.31610994235109524,412,411
expt_gap,element,Te,5,quantile_width,0.5,0.8724861878453039,0.7886441629298603,0.9875803324099723,0.2886441629298603,0.48758033240997234,362,361
expt_gap,element,Te,5,rf_distance_hybrid,0.5,0.7017392322765256,0.6283073599659846,0.7803050693391047,0.12830735996598464,0.2803050693391047,411,410
expt_gap,element,Te,5,rf_ensemble_std,0.5,0.6914069605740792,0.6171060401889154,0.7666897040695715,0.11710604018891535,0.2666897040695715,409,408
expt_gap,element,Te,6,quantile_width,0.5,0.8759504132231406,0.7785962513127254,0.9734360957017247,0.27859625131272536,0.47343609570172474,363,362
expt_gap,element,Te,6,rf_distance_hybrid,0.5,0.7320908361908179,0.6604611195900639,0.8165971335868425,0.16046111959006393,0.3165971335868425,410,409
expt_gap,element,Te,6,rf_ensemble_std,0.5,0.7316373034699231,0.6488352437010739,0.829984062421458,0.14883524370107393,0.32998406242145795,414,413
expt_gap,element,Te,7,quantile_width,0.5,0.873656509695291,0.7750339335180056,0.9672624653739612,0.27503393351800565,0.4672624653739612,361,361
expt_gap,element,Te,7,rf_distance_hybrid,0.5,0.7300912086710682,0.6593927739259289,0.8059992536957077,0.15939277392592888,0.3059992536957077,413,412
expt_gap,element,Te,7,rf_ensemble_std,0.5,0.7325917769614396,0.641516315675028,0.8064591134483343,0.14151631567502798,0.3064591134483343,412,411
expt_gap,element,Te,8,descriptor_distance,0.5,0.8844125562380301,0.7061246971802143,1.0641492682535862,0.2061246971802143,0.5641492682535862,111,111
expt_gap,element,Te,8,quantile_width,0.5,0.8757417582417584,0.7797595415947688,0.9623969489414695,0.2797595415947688,0.46239694894146954,364,363
expt_gap,element,Te,8,rf_distance_hybrid,0.5,0.7051608622177875,0.6301329340645421,0.7675275265489352,0.13013293406454207,0.2675275265489352,418,417
expt_gap,element,Te,8,rf_ensemble_std,0.5,0.7014235739203631,0.6312442444752234,0.8003301603888966,0.13124424447522343,0.3003301603888966,416,415
expt_gap,element,Te,9,quantile_width,0.5,0.8695264623955431,0.7571901114206128,0.9707848189415041,0.25719011142061277,0.47078481894150415,359,359
expt_gap,element,Te,9,rf_distance_hybrid,0.5,0.6944343933447099,0.6097662784152577,0.7818370465515938,0.10976627841525766,0.2818370465515938,407,406
expt_gap,element,Te,9,rf_ensemble_std,0.5,0.7008836491504414,0.6352080520276301,0.7765242586070393,0.1352080520276301,0.27652425860703933,410,409
log_kvrh,cluster,C1,0,quantile_width,0.15,0.2610621753524892,0.25633363675998583,0.2662722025382785,0.10633363675998583,0.1162722025382785,6523,6097
log_kvrh,cluster,C1,0,rf_distance_hybrid,0.15,0.22817477400101896,0.2181238918740606,0.2374206687783184,0.0681238918740606,0.08742066877831842,1315,1188
log_kvrh,cluster,C1,0,rf_ensemble_std,0.15,0.3236327008632538,0.316588634558303,0.331727033674144,0.166588634558303,0.18172703367414403,5240,4857
log_kvrh,cluster,C1,1,quantile_width,0.15,0.3045030607845366,0.29920188211117854,0.3106395317706469,0.14920188211117855,0.1606395317706469,6956,6470
log_kvrh,cluster,C1,1,rf_distance_hybrid,0.15,0.22094726669749815,0.20895510577306983,0.23080150822627823,0.05895510577306984,0.08080150822627824,1117,1009
log_kvrh,cluster,C1,1,rf_ensemble_std,0.15,0.334643527989534,0.3287681635173388,0.33949462537425007,0.1787681635173388,0.18949462537425008,6049,5589
log_kvrh,cluster,C1,2,descriptor_distance,0.15,0.27440070177861736,0.18617415690368166,0.3688440025640765,0.03617415690368167,0.21884400256407652,6,5
log_kvrh,cluster,C1,2,quantile_width,0.15,0.26965634447027653,0.2638104178000605,0.27499704205935677,0.11381041780006049,0.12499704205935677,7157,6658
log_kvrh,cluster,C1,2,rf_distance_hybrid,0.15,0.20182016408565118,0.18315221330495374,0.2175487478023699,0.03315221330495374,0.06754874780236991,356,324
log_kvrh,cluster,C1,2,rf_ensemble_std,0.15,0.28574827964408245,0.27861093446001267,0.2934395663752259,0.12861093446001268,0.1434395663752259,5389,5008
log_kvrh,cluster,C1,3,quantile_width,0.15,0.2664031809720203,0.26203262253761406,0.2721775832261331,0.11203262253761406,0.12217758322613312,7281,6755
log_kvrh,cluster,C1,3,rf_distance_hybrid,0.15,0.16855203988279563,0.15753668676937746,0.18152191306839544,0.007536686769377465,0.03152191306839544,562,493
log_kvrh,cluster,C1,3,rf_ensemble_std,0.15,0.2598036711571529,0.2554986192988224,0.264125094842752,0.1054986192988224,0.11412509484275199,6602,6142
log_kvrh,cluster,C1,4,quantile_width,0.15,0.250723662772524,0.245812659693712,0.25651275415330127,0.095812659693712,0.10651275415330128,7124,6629
log_kvrh,cluster,C1,4,rf_distance_hybrid,0.15,0.1945789895592983,0.1820045183883116,0.20544857800031394,0.032004518388311615,0.05544857800031394,853,771
log_kvrh,cluster,C1,4,rf_ensemble_std,0.15,0.2885397400667333,0.2830267404218349,0.29422646017608794,0.1330267404218349,0.14422646017608795,6052,5629
log_kvrh,cluster,C1,5,quantile_width,0.15,0.2755229478221144,0.27104164840800044,0.2812054531461608,0.12104164840800044,0.1312054531461608,7418,6867
log_kvrh,cluster,C1,5,rf_distance_hybrid,0.15,0.2729859128892844,0.2540551273689279,0.29407558855444565,0.10405512736892789,0.14407558855444566,428,381
log_kvrh,cluster,C1,5,rf_ensemble_std,0.15,0.3474271024012214,0.34116175600561144,0.3535907908050577,0.19116175600561144,0.20359079080505768,5902,5457
log_kvrh,cluster,C1,6,quantile_width,0.15,0.2343187317112669,0.2302502530790012,0.2397553501164933,0.08025025307900122,0.0897553501164933,6491,6088
log_kvrh,cluster,C1,6,rf_distance_hybrid,0.15,0.1782211768629731,0.16388249632492347,0.19077411940060243,0.013882496324923471,0.04077411940060244,437,385
log_kvrh,cluster,C1,6,rf_ensemble_std,0.15,0.30209437110191145,0.29602630797883184,0.30846588221241433,0.14602630797883184,0.15846588221241434,5690,5281
log_kvrh,cluster,C1,7,quantile_width,0.15,0.264876464547646,0.25911362911733316,0.2708154171331554,0.10911362911733316,0.12081541713315538,5635,5335
log_kvrh,cluster,C1,7,rf_distance_hybrid,0.15,0.14775950823270606,0.1317022532736972,0.16755842696587006,-0.0182977467263028,0.017558426965870066,285,248
log_kvrh,cluster,C1,7,rf_ensemble_std,0.15,0.2836775717346791,0.27819083835236486,0.2899943455871178,0.12819083835236486,0.1399943455871178,4819,4493
log_kvrh,cluster,C1,8,quantile_width,0.15,0.2947643271302771,0.28822592251525386,0.2996258414097751,0.13822592251525387,0.1496258414097751,5317,5067
log_kvrh,cluster,C1,8,rf_distance_hybrid,0.15,0.2634025420118862,0.24856478570780166,0.2774127059825577,0.09856478570780167,0.1274127059825577,794,736
log_kvrh,cluster,C1,8,rf_ensemble_std,0.15,0.3475929421686498,0.34101220707076074,0.3541509604309377,0.19101220707076075,0.2041509604309377,6341,5852
log_kvrh,cluster,C1,9,quantile_width,0.15,0.2829180330311287,0.2783264356597966,0.2880950059591172,0.1283264356597966,0.1380950059591172,6593,6169
log_kvrh,cluster,C1,9,rf_distance_hybrid,0.15,0.2714873148099617,0.25959763805837327,0.2850546251043926,0.10959763805837328,0.13505462510439262,1361,1281
log_kvrh,cluster,C1,9,rf_ensemble_std,0.15,0.3364624123944578,0.32963088423288955,0.34311327816775455,0.17963088423288956,0.19311327816775456,4752,4479
log_kvrh,cluster,C2,0,descriptor_distance,0.15,0.2343066640174573,0.22592024788347323,0.24339137414416334,0.07592024788347324,0.09339137414416335,2171,1735
log_kvrh,cluster,C2,0,quantile_width,0.15,0.24638089953776174,0.2372919025874823,0.2562854749600628,0.08729190258748232,0.10628547496006283,2171,1735
log_kvrh,cluster,C2,0,rf_distance_hybrid,0.15,0.23336277877434958,0.22426313049485488,0.2440683165938936,0.07426313049485489,0.09406831659389361,2128,1697
log_kvrh,cluster,C2,0,rf_ensemble_std,0.15,0.2343066640174573,0.22308685449519663,0.24315641677576796,0.07308685449519664,0.09315641677576797,2171,1735
log_kvrh,cluster,C2,1,descriptor_distance,0.15,0.22733288853047032,0.21763677700254266,0.23724320918775946,0.06763677700254267,0.08724320918775946,2116,1683
log_kvrh,cluster,C2,1,quantile_width,0.15,0.24278696836796224,0.23378498501512096,0.2539775594385551,0.08378498501512097,0.1039775594385551,2171,1735
log_kvrh,cluster,C2,1,rf_distance_hybrid,0.15,0.22668359920961625,0.21644267636251538,0.23613868657237497,0.06644267636251538,0.08613868657237497,2169,1733
log_kvrh,cluster,C2,1,rf_ensemble_std,0.15,0.22581829606553755,0.2149289962261546,0.23647433744655635,0.06492899622615461,0.08647433744655636,2164,1728
log_kvrh,cluster,C2,2,descriptor_distance,0.15,0.2335342983988453,0.22462344762890224,0.24290921730357518,0.07462344762890225,0.09290921730357518,2171,1735
log_kvrh,cluster,C2,2,quantile_width,0.15,0.24532779469033186,0.23656948928793953,0.25580074860416546,0.08656948928793953,0.10580074860416547,2171,1735
log_kvrh,cluster,C2,2,rf_distance_hybrid,0.15,0.23204554482411802,0.22207557519604043,0.24351014742098331,0.07207557519604044,0.09351014742098332,2101,1673
log_kvrh,cluster,C2,2,rf_ensemble_std,0.15,0.23351988976442095,0.223621435211357,0.24341988290994013,0.073621435211357,0.09341988290994013,2162,1728
log_kvrh,cluster,C2,3,descriptor_distance,0.15,0.2439397651420683,0.2356372744994548,0.2554693242138257,0.0856372744994548,0.10546932421382568,2171,1735
log_kvrh,cluster,C2,3,quantile_width,0.15,0.2580587712762321,0.24948644585864332,0.26811838331296456,0.09948644585864333,0.11811838331296456,2171,1735
log_kvrh,cluster,C2,3,rf_distance_hybrid,0.15,0.24093824020841118,0.23131510317948678,0.25199666796159664,0.08131510317948679,0.10199666796159665,2113,1682
log_kvrh,cluster,C2,3,rf_ensemble_std,0.15,0.24349307445932342,0.23253048709993937,0.25420478435677235,0.08253048709993938,0.10420478435677236,2162,1728
log_kvrh,cluster,C2,4,descriptor_distance,0.15,0.2429186559958965,0.23375372339392697,0.252083836841965,0.08375372339392698,0.10208383684196501,2149,1713
log_kvrh,cluster,C2,4,quantile_width,0.15,0.24638413365693318,0.2359008991679776,0.25508968065813603,0.0859008991679776,0.10508968065813604,2171,1735
log_kvrh,cluster,C2,4,rf_distance_hybrid,0.15,0.24343324421768475,0.23395035771262745,0.2518629295764278,0.08395035771262746,0.10186292957642781,2170,1734
log_kvrh,cluster,C2,4,rf_ensemble_std,0.15,0.24348869417061045,0.2351737577622861,0.2531412462107326,0.08517375776228611,0.10314124621073259,2170,1734
log_kvrh,cluster,C2,5,descriptor_distance,0.15,0.2477414920683012,0.23927620098432836,0.25795546685676357,0.08927620098432837,0.10795546685676358,2118,1685
log_kvrh,cluster,C2,5,quantile_width,0.15,0.2576833191957501,0.24783162118082153,0.2672496507642739,0.09783162118082153,0.11724965076427393,2171,1735
log_kvrh,cluster,C2,5,rf_distance_hybrid,0.15,0.24746333473429555,0.23752520633474383,0.25810236982414586,0.08752520633474384,0.10810236982414587,2148,1714
log_kvrh,cluster,C2,5,rf_ensemble_std,0.15,0.2483267963823468,0.23839579121585175,0.2575780325837484,0.08839579121585175,0.1075780325837484,2171,1735
log_kvrh,cluster,C2,6,descriptor_distance,0.15,0.2384935644433555,0.22778390240446567,0.2462992243106606,0.07778390240446567,0.0962992243106606,2171,1735
log_kvrh,cluster,C2,6,quantile_width,0.15,0.24461280423860934,0.23560932203620877,0.2536366203648788,0.08560932203620877,0.10363662036487878,2171,1735
log_kvrh,cluster,C2,6,rf_distance_hybrid,0.15,0.23564188556034418,0.22809337300354426,0.24730777375456378,0.07809337300354427,0.09730777375456379,2045,1621
log_kvrh,cluster,C2,6,rf_ensemble_std,0.15,0.23845532191916885,0.2288742476510707,0.24709873350551412,0.0788742476510707,0.09709873350551412,2170,1734
log_kvrh,cluster,C2,7,descriptor_distance,0.15,0.23908056324755597,0.2289545710562103,0.24842117408686767,0.07895457105621032,0.09842117408686768,2171,1735
log_kvrh,cluster,C2,7,quantile_width,0.15,0.25073261402522823,0.24168807622689767,0.2603391715901346,0.09168807622689767,0.1103391715901346,2171,1735
log_kvrh,cluster,C2,7,rf_distance_hybrid,0.15,0.23891834026945108,0.22843094302267844,0.24860230352093013,0.07843094302267845,0.09860230352093013,2169,1733
log_kvrh,cluster,C2,7,rf_ensemble_std,0.15,0.23857971714191192,0.22889010032290885,0.25017051534519796,0.07889010032290886,0.10017051534519797,2165,1729
log_kvrh,cluster,C2,8,descriptor_distance,0.15,0.24404636060130425,0.2355074075331691,0.25273950618817875,0.0855074075331691,0.10273950618817876,2171,1735
log_kvrh,cluster,C2,8,quantile_width,0.15,0.25270433041466855,0.24331165169951716,0.26450727854124656,0.09331165169951716,0.11450727854124657,2171,1735
log_kvrh,cluster,C2,8,rf_distance_hybrid,0.15,0.24293358050219557,0.23394582436406025,0.25316762220489913,0.08394582436406026,0.10316762220489914,2152,1719
log_kvrh,cluster,C2,8,rf_ensemble_std,0.15,0.24404636060130425,0.23499207059191163,0.2520667260803252,0.08499207059191163,0.10206672608032522,2171,1735
log_kvrh,cluster,C2,9,descriptor_distance,0.15,0.23399286080660278,0.22406183540987504,0.24265636544398336,0.07406183540987504,0.09265636544398337,2171,1735
log_kvrh,cluster,C2,9,quantile_width,0.15,0.2467710628716225,0.23773830387166836,0.2584519781670748,0.08773830387166837,0.10845197816707483,2171,1735
log_kvrh,cluster,C2,9,rf_distance_hybrid,0.15,0.2335069222069343,0.22453020003830707,0.24142059060644094,0.07453020003830707,0.09142059060644095,2113,1685
log_kvrh,cluster,C2,9,rf_ensemble_std,0.15,0.2338933343314581,0.22569098843703875,0.242597575415117,0.07569098843703875,0.09259757541511701,2170,1734
log_kvrh,cluster,C3,0,descriptor_distance,0.15,0.2051188686453085,0.18820418600912267,0.22390589963181248,0.038204186009122676,0.07390589963181249,797,734
log_kvrh,cluster,C3,0,quantile_width,0.15,0.2128858980551545,0.19737750779987367,0.22954447133343037,0.04737750779987368,0.07954447133343037,800,735
